id,station_id,station_name,direction,beeline_dis,actual_dis,line_no,sort,lng,lat,create_time,update_time
144311,11227,广西假肢康复中心,b'\x00',1488,1488,451,18,109.420056,24.298583,2020/12/12 3:00,2020/12/12 3:00
144312,11228,南二环中,b'\x00',365,365,451,19,109.423278,24.300056,2020/12/12 3:00,2020/12/12 3:00
144313,11229,前进农贸市场,b'\x00',462,462,451,20,109.427833,24.300194,2020/12/12 3:00,2020/12/12 3:00
144314,11230,新华庭曙光医院,b'\x00',496,496,451,21,109.432722,24.299944,2020/12/12 3:00,2020/12/12 3:00
144315,11231,丽都小区,b'\x00',304,304,451,22,109.435083,24.301639,2020/12/12 3:00,2020/12/12 3:00
144316,11232,社湾坳,b'\x00',471,471,451,23,109.437556,24.305222,2020/12/12 3:00,2020/12/12 3:00
144317,11233,社湾路北,b'\x00',354,354,451,24,109.440472,24.303472,2020/12/12 3:00,2020/12/12 3:00
144318,11234,职业技术学院,b'\x00',469,469,451,25,109.443667,24.300417,2020/12/12 3:00,2020/12/12 3:00
144319,11235,社湾十三队,b'\x00',635,635,451,26,109.449778,24.299167,2020/12/12 3:00,2020/12/12 3:00
144320,11236,一五八医院,b'\x00',246,246,451,27,109.452028,24.298333,2020/12/12 3:00,2020/12/12 3:00
144321,23129,市妇幼柳东分院,b'\x00',0,0,5061,1,109.54975,24.397806,2020/12/12 3:00,2020/12/12 3:00
144322,23130,卡乐星球,b'\x00',576,576,5061,2,109.546222,24.39375,2020/12/12 3:00,2020/12/12 3:00
144323,23131,平地屯,b'\x00',1533,1533,5061,3,109.531972,24.389139,2020/12/12 3:00,2020/12/12 3:00
144324,23132,网球中心,b'\x00',616,616,5061,4,109.528,24.384944,2020/12/12 3:00,2020/12/12 3:00
144325,23133,二职校,b'\x00',470,470,5061,5,109.5235,24.383917,2020/12/12 3:00,2020/12/12 3:00
144326,23134,柳州城职院,b'\x00',657,657,5061,6,109.522667,24.389778,2020/12/12 3:00,2020/12/12 3:00
144327,23135,铁道职院,b'\x00',1005,1005,5061,7,109.526111,24.39825,2020/12/12 3:00,2020/12/12 3:00
144328,23136,柳职院官塘校区,b'\x00',945,945,5061,8,109.5295,24.406167,2020/12/12 3:00,2020/12/12 3:00
144329,23137,职教园公交站,b'\x00',455,455,5061,9,109.532056,24.409528,2020/12/12 3:00,2020/12/12 3:00
144330,23138,安康馨居,b'\x00',551,551,5061,10,109.530722,24.414333,2020/12/12 3:00,2020/12/12 3:00
144331,23139,官塘港,b'\x00',1771,1771,5061,11,109.523806,24.428944,2020/12/12 3:00,2020/12/12 3:00
144332,23140,三十二中学,b'\x00',357,357,5061,12,109.520472,24.43,2020/12/12 3:00,2020/12/12 3:00
144333,23141,洛埠镇纸厂路口,b'\x00',562,562,5061,13,109.518417,24.434694,2020/12/12 3:00,2020/12/12 3:00
144334,23142,洛埠镇纸厂路口,b'\x01',65,65,5061,1,109.517778,24.434639,2020/12/12 3:00,2020/12/12 3:00
144335,23143,三十二中学,b'\x01',528,528,5061,2,109.520167,24.430417,2020/12/12 3:00,2020/12/12 3:00
144336,23144,官塘港,b'\x01',536,536,5061,3,109.525028,24.4285,2020/12/12 3:00,2020/12/12 3:00
144337,23145,安康馨居,b'\x01',1589,1589,5061,4,109.530306,24.415056,2020/12/12 3:00,2020/12/12 3:00
144338,23146,职教园公交站,b'\x01',569,569,5061,5,109.532917,24.410528,2020/12/12 3:00,2020/12/12 3:00
144339,23147,柳职院官塘校区,b'\x01',403,403,5061,6,109.530194,24.407889,2020/12/12 3:00,2020/12/12 3:00
144340,23148,铁道职院,b'\x01',1117,1117,5061,7,109.525917,24.398639,2020/12/12 3:00,2020/12/12 3:00
144341,23149,柳州城职院,b'\x01',1215,1215,5061,8,109.521694,24.388417,2020/12/12 3:00,2020/12/12 3:00
144342,23150,二职校,b'\x01',579,579,5061,9,109.522,24.383222,2020/12/12 3:00,2020/12/12 3:00
144343,23151,网球中心,b'\x01',693,693,5061,10,109.528444,24.385306,2020/12/12 3:00,2020/12/12 3:00
144344,23152,平地屯,b'\x01',353,353,5061,11,109.530639,24.387778,2020/12/12 3:00,2020/12/12 3:00
144345,23153,卡乐星球,b'\x01',1347,1347,5061,12,109.542806,24.392639,2020/12/12 3:00,2020/12/12 3:00
144346,23154,市妇幼柳东分院,b'\x01',881,881,5061,13,109.550694,24.395972,2020/12/12 3:00,2020/12/12 3:00
144347,31919,柳江公交站,b'\x00',0,0,711,1,109.301694,24.259778,2020/12/12 3:00,2020/12/12 3:00
144348,31920,糖厂路口,b'\x00',472,472,711,2,109.305917,24.261556,2020/12/12 3:00,2020/12/12 3:00
144349,31921,柳江火车站,b'\x00',534,534,711,3,109.311111,24.26075,2020/12/12 3:00,2020/12/12 3:00
144350,31922,柳西新城,b'\x00',181,181,711,4,109.312861,24.260417,2020/12/12 3:00,2020/12/12 3:00
144351,31923,柳江交警队,b'\x00',799,799,711,5,109.320722,24.259972,2020/12/12 3:00,2020/12/12 3:00
144352,31924,柳江文化宫广场,b'\x00',394,394,711,6,109.324528,24.25925,2020/12/12 3:00,2020/12/12 3:00
144353,31925,江城,b'\x00',489,489,711,7,109.328778,24.257167,2020/12/12 3:00,2020/12/12 3:00
144354,31926,柳江农贸市场,b'\x00',638,638,711,8,109.33275,24.261611,2020/12/12 3:00,2020/12/12 3:00
144355,31927,柳江农贸路口,b'\x00',273,273,711,9,109.334778,24.263222,2020/12/12 3:00,2020/12/12 3:00
144356,31928,火电公司,b'\x00',593,593,711,10,109.340611,24.262861,2020/12/12 3:00,2020/12/12 3:00
144357,31929,塘头路口,b'\x00',1711,1711,711,11,109.357167,24.259917,2020/12/12 3:00,2020/12/12 3:00
144358,31930,柳汽三基地,b'\x00',862,862,711,12,109.365667,24.259944,2020/12/12 3:00,2020/12/12 3:00
144359,31931,南环综合市场,b'\x00',792,792,711,13,109.373222,24.26175,2020/12/12 3:00,2020/12/12 3:00
144360,31932,龙怀路中,b'\x00',429,429,711,14,109.373194,24.265611,2020/12/12 3:00,2020/12/12 3:00
144361,31933,兴国路口,b'\x00',328,328,711,15,109.374444,24.268333,2020/12/12 3:00,2020/12/12 3:00
144362,31934,航五路西,b'\x00',346,346,711,16,109.377806,24.268861,2020/12/12 3:00,2020/12/12 3:00
144363,31935,航星路中,b'\x00',690,690,711,17,109.380639,24.2745,2020/12/12 3:00,2020/12/12 3:00
144364,31936,航星路北,b'\x00',371,371,711,18,109.380667,24.277833,2020/12/12 3:00,2020/12/12 3:00
144365,31937,航云路南,b'\x00',476,476,711,19,109.38175,24.282,2020/12/12 3:00,2020/12/12 3:00
144366,31938,航月航云路口,b'\x00',413,413,711,20,109.382833,24.285583,2020/12/12 3:00,2020/12/12 3:00
144367,31939,航月路中,b'\x00',581,581,711,21,109.387833,24.288139,2020/12/12 3:00,2020/12/12 3:00
144368,31940,市运管处柳邕万达广场,b'\x00',546,546,711,22,109.388361,24.293028,2020/12/12 3:00,2020/12/12 3:00
144369,31941,城站路东,b'\x00',1210,1210,711,23,109.398694,24.298472,2020/12/12 3:00,2020/12/12 3:00
144370,31942,市二空医院,b'\x00',332,332,711,24,109.39775,24.301333,2020/12/12 3:00,2020/12/12 3:00
144371,31943,飞鹅商城华地工贸,b'\x00',694,694,711,25,109.395861,24.307333,2020/12/12 3:00,2020/12/12 3:00
144372,31944,飞鹅路东,b'\x00',448,448,711,26,109.400194,24.306556,2020/12/12 3:00,2020/12/12 3:00
144373,31945,文笔路汽车总站亚朵酒,b'\x00',523,523,711,27,109.401472,24.302,2020/12/12 3:00,2020/12/12 3:00
144374,31946,城站路东,b'\x00',431,431,711,28,109.398333,24.299389,2020/12/12 3:00,2020/12/12 3:00
144375,31947,市运管处柳邕万达广场,b'\x00',1205,1205,711,29,109.3885,24.293306,2020/12/12 3:00,2020/12/12 3:00
144376,31948,宏城绿都,b'\x00',1796,1796,711,30,109.377083,24.280972,2020/12/12 3:00,2020/12/12 3:00
144377,31949,航岭路北,b'\x00',540,540,711,31,109.376583,24.276139,2020/12/12 3:00,2020/12/12 3:00
144378,31950,航岭路中,b'\x00',429,429,711,32,109.376528,24.272278,2020/12/12 3:00,2020/12/12 3:00
144379,31951,兴国路口,b'\x00',476,476,711,33,109.376417,24.268,2020/12/12 3:00,2020/12/12 3:00
144380,31952,航岭路南,b'\x00',396,396,711,34,109.376528,24.264444,2020/12/12 3:00,2020/12/12 3:00
144381,31953,柳汽三基地,b'\x00',1314,1314,711,35,109.3645,24.260056,2020/12/12 3:00,2020/12/12 3:00
144382,31954,塘头路口,b'\x00',487,487,711,36,109.359694,24.260056,2020/12/12 3:00,2020/12/12 3:00
144383,31955,火电公司,b'\x00',1960,1960,711,37,109.340639,24.262944,2020/12/12 3:00,2020/12/12 3:00
144384,31956,柳江农贸市场,b'\x00',867,867,711,38,109.332389,24.260917,2020/12/12 3:00,2020/12/12 3:00
144385,31957,江城,b'\x00',444,444,711,39,109.3295,24.257917,2020/12/12 3:00,2020/12/12 3:00
144386,31958,柳江文化宫广场,b'\x00',509,509,711,40,109.324667,24.259167,2020/12/12 3:00,2020/12/12 3:00
144387,31959,柳江交警队,b'\x00',373,373,711,41,109.321139,24.260111,2020/12/12 3:00,2020/12/12 3:00
144388,31960,柳西新城,b'\x00',750,750,711,42,109.31375,24.260306,2020/12/12 3:00,2020/12/12 3:00
144389,31961,柳江火车站,b'\x00',315,315,711,43,109.310722,24.260944,2020/12/12 3:00,2020/12/12 3:00
144390,31962,糖厂路口,b'\x00',364,364,711,44,109.307222,24.261667,2020/12/12 3:00,2020/12/12 3:00
144391,31963,柳江公交站,b'\x00',476,476,711,45,109.302722,24.260444,2020/12/12 3:00,2020/12/12 3:00
144392,31964,公交南环站,b'\x00',0,0,971,1,109.38925,24.263333,2020/12/12 3:00,2020/12/12 3:00
144393,31965,帽合菜市,b'\x00',385,385,971,2,109.386333,24.261111,2020/12/12 3:00,2020/12/12 3:00
144394,31966,南环综合市场,b'\x00',1341,1341,971,3,109.373139,24.261861,2020/12/12 3:00,2020/12/12 3:00
144395,31967,龙怀路中,b'\x00',408,408,971,4,109.373139,24.265528,2020/12/12 3:00,2020/12/12 3:00
144396,31968,兴国路口,b'\x00',332,332,971,5,109.374417,24.268278,2020/12/12 3:00,2020/12/12 3:00
144397,31969,航五路西,b'\x00',350,350,971,6,109.377806,24.268861,2020/12/12 3:00,2020/12/12 3:00
144398,31970,航星路中,b'\x00',690,690,971,7,109.380639,24.2745,2020/12/12 3:00,2020/12/12 3:00
144399,31971,航星路北,b'\x00',371,371,971,8,109.380667,24.277833,2020/12/12 3:00,2020/12/12 3:00
144400,31972,航云路南,b'\x00',476,476,971,9,109.38175,24.282,2020/12/12 3:00,2020/12/12 3:00
144401,31973,航月航云路口,b'\x00',413,413,971,10,109.382833,24.285583,2020/12/12 3:00,2020/12/12 3:00
144402,31974,航月路中,b'\x00',581,581,971,11,109.387833,24.288139,2020/12/12 3:00,2020/12/12 3:00
144403,31975,柳邕万达广场西,b'\x00',428,428,971,12,109.3845,24.2905,2020/12/12 3:00,2020/12/12 3:00
144404,31976,柳邕二区,b'\x00',207,207,971,13,109.382472,24.290278,2020/12/12 3:00,2020/12/12 3:00
144405,31977,华柳佳苑,b'\x00',447,447,971,14,109.378139,24.291028,2020/12/12 3:00,2020/12/12 3:00
144406,31978,永前五区,b'\x00',488,488,971,15,109.378,24.295417,2020/12/12 3:00,2020/12/12 3:00
144407,31979,永前四区,b'\x00',307,307,971,16,109.379472,24.297833,2020/12/12 3:00,2020/12/12 3:00
144408,31980,永前二区,b'\x00',350,350,971,17,109.37975,24.300972,2020/12/12 3:00,2020/12/12 3:00
144409,31981,机务段,b'\x00',547,547,971,18,109.381694,24.305556,2020/12/12 3:00,2020/12/12 3:00
144410,31982,机务段,b'\x01',23,23,971,1,109.381778,24.30575,2020/12/12 3:00,2020/12/12 3:00
144411,31983,永前二区,b'\x01',412,412,971,2,109.379944,24.302444,2020/12/12 3:00,2020/12/12 3:00
144412,31984,永前四区,b'\x01',399,399,971,3,109.379722,24.298861,2020/12/12 3:00,2020/12/12 3:00
144413,31985,永前五区,b'\x01',287,287,971,4,109.378806,24.296417,2020/12/12 3:00,2020/12/12 3:00
144414,31986,华柳佳苑,b'\x01',589,589,971,5,109.378083,24.291167,2020/12/12 3:00,2020/12/12 3:00
144415,31987,柳邕二区,b'\x01',424,424,971,6,109.382167,24.290333,2020/12/12 3:00,2020/12/12 3:00
144416,31988,新翔小区,b'\x01',236,236,971,7,109.381722,24.28825,2020/12/12 3:00,2020/12/12 3:00
144417,31989,兆兴园回原大酒楼,b'\x01',398,398,971,8,109.37925,24.285472,2020/12/12 3:00,2020/12/12 3:00
144418,31990,宏城绿都,b'\x01',553,553,971,9,109.377056,24.280917,2020/12/12 3:00,2020/12/12 3:00
144419,31991,航岭路北,b'\x01',559,559,971,10,109.3765,24.275917,2020/12/12 3:00,2020/12/12 3:00
144420,31992,航岭路中,b'\x01',408,408,971,11,109.3765,24.27225,2020/12/12 3:00,2020/12/12 3:00
144421,31993,兴国路口,b'\x01',473,473,971,12,109.376417,24.268,2020/12/12 3:00,2020/12/12 3:00
144422,31994,航岭路南,b'\x01',396,396,971,13,109.376528,24.264444,2020/12/12 3:00,2020/12/12 3:00
144423,31995,帽合菜市,b'\x01',889,889,971,14,109.384389,24.260917,2020/12/12 3:00,2020/12/12 3:00
144424,31996,公交南环站,b'\x01',561,561,971,15,109.389389,24.263083,2020/12/12 3:00,2020/12/12 3:00
144425,19851,飞鹅商城停车场,b'\x00',0,0,5071,1,109.395556,24.306028,2020/12/12 3:00,2020/12/12 3:00
144426,19852,红光小区,b'\x00',471,471,5071,2,109.392278,24.303028,2020/12/12 3:00,2020/12/12 3:00
144427,19853,柳州铁一中,b'\x00',531,531,5071,3,109.387083,24.303611,2020/12/12 3:00,2020/12/12 3:00
144428,19854,机务段,b'\x00',431,431,5071,4,109.382833,24.303667,2020/12/12 3:00,2020/12/12 3:00
144429,19855,革新二区,b'\x00',934,934,5071,5,109.373972,24.305944,2020/12/12 3:00,2020/12/12 3:00
144430,19856,红岩三区,b'\x00',272,272,5071,6,109.374389,24.308361,2020/12/12 3:00,2020/12/12 3:00
144431,19857,建工队,b'\x00',454,454,5071,7,109.378278,24.310389,2020/12/12 3:00,2020/12/12 3:00
144432,19858,火车站西广场,b'\x00',491,491,5071,8,109.382528,24.3125,2020/12/12 3:00,2020/12/12 3:00
144433,19859,红桥路口,b'\x00',324,324,5071,9,109.38375,24.315194,2020/12/12 3:00,2020/12/12 3:00
144434,19860,红桥三区,b'\x00',307,307,5071,10,109.385806,24.317222,2020/12/12 3:00,2020/12/12 3:00
144435,19861,红桥四区,b'\x00',255,255,5071,11,109.386556,24.319417,2020/12/12 3:00,2020/12/12 3:00
144436,19862,红桥一区,b'\x00',470,470,5071,12,109.386806,24.323639,2020/12/12 3:00,2020/12/12 3:00
144437,19863,河西小学,b'\x00',192,192,5071,13,109.384972,24.324083,2020/12/12 3:00,2020/12/12 3:00
144438,19864,天鹅湖小区,b'\x00',329,329,5071,14,109.382694,24.321972,2020/12/12 3:00,2020/12/12 3:00
144439,19865,鹅山公园,b'\x00',621,621,5071,15,109.382806,24.316389,2020/12/12 3:00,2020/12/12 3:00
144440,19866,火车站西广场,b'\x00',328,328,5071,16,109.382611,24.313444,2020/12/12 3:00,2020/12/12 3:00
144441,19867,建工队,b'\x00',398,398,5071,17,109.380167,24.310639,2020/12/12 3:00,2020/12/12 3:00
144442,19868,红岩三区,b'\x00',476,476,5071,18,109.375583,24.309694,2020/12/12 3:00,2020/12/12 3:00
144443,19869,革新二区,b'\x00',455,455,5071,19,109.372972,24.306361,2020/12/12 3:00,2020/12/12 3:00
144444,19870,机务段,b'\x00',886,886,5071,20,109.381194,24.303667,2020/12/12 3:00,2020/12/12 3:00
144445,19871,柳州铁一中,b'\x00',535,535,5071,21,109.386472,24.303472,2020/12/12 3:00,2020/12/12 3:00
144446,19872,红光小区,b'\x00',438,438,5071,22,109.390778,24.303167,2020/12/12 3:00,2020/12/12 3:00
144447,19873,飞鹅商城停车场,b'\x00',560,560,5071,23,109.395361,24.305972,2020/12/12 3:00,2020/12/12 3:00
144448,28474,西环路口,b'\x00',0,0,2001,1,109.379583,24.320611,2020/12/12 3:00,2020/12/12 3:00
144449,28475,火车站西广场,b'\x00',925,925,2001,2,109.382722,24.312806,2020/12/12 3:00,2020/12/12 3:00
144450,28476,延安大酒店汽车南站商贸城,b'\x00',981,981,2001,3,109.391167,24.3085,2020/12/12 3:00,2020/12/12 3:00
144451,28477,飞鹅商城华地工贸,b'\x00',783,783,2001,4,109.398694,24.306944,2020/12/12 3:00,2020/12/12 3:00
144452,28478,鱼峰路健民医院,b'\x00',699,699,2001,5,109.405583,24.306806,2020/12/12 3:00,2020/12/12 3:00
144453,28479,工贸大厦柳州宾馆,b'\x00',856,856,2001,6,109.406333,24.314472,2020/12/12 3:00,2020/12/12 3:00
144454,28480,市中医院,b'\x00',592,592,2001,7,109.408778,24.319306,2020/12/12 3:00,2020/12/12 3:00
144455,28481,北站路,b'\x00',869,869,2001,8,109.407139,24.326972,2020/12/12 3:00,2020/12/12 3:00
144456,28482,恒达巴士公司,b'\x00',859,859,2001,9,109.404694,24.334361,2020/12/12 3:00,2020/12/12 3:00
144457,28483,河西小区,b'\x00',2524,2524,2001,10,109.380222,24.3385,2020/12/12 3:00,2020/12/12 3:00
144458,28484,河西路口,b'\x00',1174,1174,2001,11,109.372889,24.330333,2020/12/12 3:00,2020/12/12 3:00
144459,28485,西环路口,b'\x00',1069,1069,2001,12,109.377694,24.321778,2020/12/12 3:00,2020/12/12 3:00
144460,25758,第九中学,b'\x00',0,0,721,1,109.398222,24.364583,2020/12/12 3:00,2020/12/12 3:00
144461,25759,柳北文化商业广场,b'\x00',460,460,721,2,109.393972,24.366028,2020/12/12 3:00,2020/12/12 3:00
144462,25760,前锋路口,b'\x00',686,686,721,3,109.392667,24.372083,2020/12/12 3:00,2020/12/12 3:00
144463,25761,雀儿山公园北门,b'\x00',437,437,721,4,109.395694,24.374889,2020/12/12 3:00,2020/12/12 3:00
144464,25762,雀儿山路小学,b'\x00',539,539,721,5,109.400778,24.376306,2020/12/12 3:00,2020/12/12 3:00
144465,25763,三十九中学,b'\x00',419,419,721,6,109.404833,24.375583,2020/12/12 3:00,2020/12/12 3:00
144466,25764,鹧鸪江路口,b'\x00',814,814,721,7,109.406611,24.382722,2020/12/12 3:00,2020/12/12 3:00
144467,25765,柳北区税务局,b'\x00',1523,1523,721,8,109.404361,24.39625,2020/12/12 3:00,2020/12/12 3:00
144468,25766,思源小区,b'\x00',794,794,721,9,109.412194,24.396111,2020/12/12 3:00,2020/12/12 3:00
144469,25767,富仕云商产业园,b'\x00',400,400,721,10,109.415833,24.3975,2020/12/12 3:00,2020/12/12 3:00
144470,25768,柳北区税务局,b'\x00',1256,1256,721,11,109.403583,24.395806,2020/12/12 3:00,2020/12/12 3:00
144471,25769,鹧鸪江路口,b'\x00',1361,1361,721,12,109.405861,24.38375,2020/12/12 3:00,2020/12/12 3:00
144472,25770,三十九中学,b'\x00',918,918,721,13,109.405778,24.3755,2020/12/12 3:00,2020/12/12 3:00
144473,25771,雀儿山路小学,b'\x00',388,388,721,14,109.401972,24.375889,2020/12/12 3:00,2020/12/12 3:00
144474,25772,雀儿山公园北门,b'\x00',572,572,721,15,109.396361,24.375306,2020/12/12 3:00,2020/12/12 3:00
144475,25773,前锋路口,b'\x00',522,522,721,16,109.392583,24.372111,2020/12/12 3:00,2020/12/12 3:00
144476,25774,柳北文化商业广场,b'\x00',672,672,721,17,109.393778,24.366167,2020/12/12 3:00,2020/12/12 3:00
144477,25775,第九中学,b'\x00',476,476,721,18,109.397944,24.364194,2020/12/12 3:00,2020/12/12 3:00
144478,30650,五一路东,b'\x00',0,0,211,1,109.408889,24.318806,2020/12/12 3:00,2020/12/12 3:00
144479,30651,广场路中瑞口腔,b'\x00',454,454,211,2,109.407611,24.322722,2020/12/12 3:00,2020/12/12 3:00
144480,30652,八一路南,b'\x00',336,336,211,3,109.404444,24.321833,2020/12/12 3:00,2020/12/12 3:00
144481,30653,龙城路,b'\x00',488,488,211,4,109.406417,24.317833,2020/12/12 3:00,2020/12/12 3:00
144482,30654,屏山大道西,b'\x00',1416,1416,211,5,109.40675,24.305111,2020/12/12 3:00,2020/12/12 3:00
144483,30655,马鞍山,b'\x00',350,350,211,6,109.410194,24.305361,2020/12/12 3:00,2020/12/12 3:00
144484,30656,荣军屏山路口,b'\x00',583,583,211,7,109.415861,24.304472,2020/12/12 3:00,2020/12/12 3:00
144485,30657,荣军医院,b'\x00',355,355,211,8,109.417583,24.301694,2020/12/12 3:00,2020/12/12 3:00
144486,30658,广西假肢康复中心永意,b'\x00',466,466,211,9,109.420111,24.298194,2020/12/12 3:00,2020/12/12 3:00
144487,30659,金地市场,b'\x00',422,422,211,10,109.422667,24.295194,2020/12/12 3:00,2020/12/12 3:00
144488,30660,荣军蝴蝶山路口,b'\x00',371,371,211,11,109.424389,24.29225,2020/12/12 3:00,2020/12/12 3:00
144489,30661,五里亭街道办事处,b'\x00',696,696,211,12,109.427722,24.286778,2020/12/12 3:00,2020/12/12 3:00
144490,30662,荣军路南,b'\x00',641,641,211,13,109.430972,24.281833,2020/12/12 3:00,2020/12/12 3:00
144491,30663,商校,b'\x00',527,527,211,14,109.433,24.277472,2020/12/12 3:00,2020/12/12 3:00
144492,30664,宝莲商贸城,b'\x00',424,424,211,15,109.433528,24.273694,2020/12/12 3:00,2020/12/12 3:00
144493,30665,莲花客运站,b'\x00',779,779,211,16,109.431278,24.267,2020/12/12 3:00,2020/12/12 3:00
144494,30666,桥都小苑,b'\x00',610,610,211,17,109.434444,24.262333,2020/12/12 3:00,2020/12/12 3:00
144495,30667,海雅柳江湾,b'\x00',954,954,211,18,109.438194,24.254472,2020/12/12 3:00,2020/12/12 3:00
144496,30668,科大二附院白莲卫生中,b'\x00',625,625,211,19,109.436556,24.249056,2020/12/12 3:00,2020/12/12 3:00
144497,30669,科大医学院,b'\x00',476,476,211,20,109.435167,24.244972,2020/12/12 3:00,2020/12/12 3:00
144498,30670,葡萄山路口,b'\x00',534,534,211,21,109.433583,24.240389,2020/12/12 3:00,2020/12/12 3:00
144499,30671,都乐路口,b'\x00',998,998,211,22,109.431306,24.231667,2020/12/12 3:00,2020/12/12 3:00
144500,30672,都乐小学,b'\x00',891,891,211,23,109.422639,24.230389,2020/12/12 3:00,2020/12/12 3:00
144501,30673,都乐公园,b'\x00',801,801,211,24,109.41475,24.230667,2020/12/12 3:00,2020/12/12 3:00
144502,30674,探矿厂,b'\x00',1790,1790,211,25,109.430083,24.222722,2020/12/12 3:00,2020/12/12 3:00
144503,30675,白莲洞,b'\x00',996,996,211,26,109.429167,24.213806,2020/12/12 3:00,2020/12/12 3:00
144504,30676,机场路口,b'\x00',818,818,211,27,109.42825,24.2065,2020/12/12 3:00,2020/12/12 3:00
144505,30677,利业路口,b'\x00',437,437,211,28,109.423944,24.2065,2020/12/12 3:00,2020/12/12 3:00
144506,30678,利业路北,b'\x00',616,616,211,29,109.422556,24.201111,2020/12/12 3:00,2020/12/12 3:00
144507,30679,新兴路中,b'\x00',229,229,211,30,109.420806,24.199806,2020/12/12 3:00,2020/12/12 3:00
144508,30680,兴福路中,b'\x00',474,474,211,31,109.419194,24.203806,2020/12/12 3:00,2020/12/12 3:00
144509,30681,创业路口,b'\x00',287,287,211,32,109.416361,24.203833,2020/12/12 3:00,2020/12/12 3:00
144510,30682,兴福路西,b'\x00',406,406,211,33,109.412361,24.203833,2020/12/12 3:00,2020/12/12 3:00
144511,30683,三千二队,b'\x00',311,311,211,34,109.40975,24.202361,2020/12/12 3:00,2020/12/12 3:00
144512,30684,延龙汽车公司,b'\x00',1298,1298,211,35,109.415,24.191722,2020/12/12 3:00,2020/12/12 3:00
144513,30685,兴发路中,b'\x00',332,332,211,36,109.418278,24.191778,2020/12/12 3:00,2020/12/12 3:00
144514,30686,兴中路中,b'\x00',481,481,211,37,109.42,24.195806,2020/12/12 3:00,2020/12/12 3:00
144515,30687,兴中路东,b'\x00',327,327,211,38,109.423222,24.19575,2020/12/12 3:00,2020/12/12 3:00
144516,30688,顺业路,b'\x00',337,337,211,39,109.426333,24.196806,2020/12/12 3:00,2020/12/12 3:00
144517,30689,新兴工业园,b'\x00',338,338,211,40,109.426889,24.199806,2020/12/12 3:00,2020/12/12 3:00
144518,30690,兴福路东,b'\x00',504,504,211,41,109.424444,24.20375,2020/12/12 3:00,2020/12/12 3:00
144519,30691,利业路口,b'\x00',317,317,211,42,109.422833,24.206194,2020/12/12 3:00,2020/12/12 3:00
144520,30692,机场路口,b'\x00',440,440,211,43,109.427167,24.206222,2020/12/12 3:00,2020/12/12 3:00
144521,30693,白莲洞,b'\x00',745,745,211,44,109.42925,24.212639,2020/12/12 3:00,2020/12/12 3:00
144522,30694,探矿厂,b'\x00',1168,1168,211,45,109.430389,24.223083,2020/12/12 3:00,2020/12/12 3:00
144523,30695,都乐公园,b'\x00',1795,1795,211,46,109.414778,24.230667,2020/12/12 3:00,2020/12/12 3:00
144524,30696,都乐小学,b'\x00',642,642,211,47,109.421111,24.230639,2020/12/12 3:00,2020/12/12 3:00
144525,30697,都乐路口,b'\x00',1041,1041,211,48,109.431361,24.230194,2020/12/12 3:00,2020/12/12 3:00
144526,30698,葡萄山路口,b'\x00',1064,1064,211,49,109.433639,24.239528,2020/12/12 3:00,2020/12/12 3:00
144527,30699,科大医学院,b'\x00',663,663,211,50,109.435583,24.245222,2020/12/12 3:00,2020/12/12 3:00
144528,30700,科大二附院白莲卫生中,b'\x00',479,479,211,51,109.437,24.249333,2020/12/12 3:00,2020/12/12 3:00
144529,30701,海雅柳江湾,b'\x00',490,490,211,52,109.438361,24.253556,2020/12/12 3:00,2020/12/12 3:00
144530,30702,桥都小苑,b'\x00',720,720,211,53,109.437222,24.259944,2020/12/12 3:00,2020/12/12 3:00
144531,30703,大桥公交站,b'\x00',507,507,211,54,109.433944,24.263389,2020/12/12 3:00,2020/12/12 3:00
144532,30704,莲花客运站,b'\x00',423,423,211,55,109.431583,24.266528,2020/12/12 3:00,2020/12/12 3:00
144533,30705,宝莲商贸城,b'\x00',827,827,211,56,109.433861,24.273667,2020/12/12 3:00,2020/12/12 3:00
144534,30706,商校,b'\x00',493,493,211,57,109.433194,24.278056,2020/12/12 3:00,2020/12/12 3:00
144535,30707,荣军路南,b'\x00',755,755,211,58,109.429833,24.284111,2020/12/12 3:00,2020/12/12 3:00
144536,30708,五里亭街道办事处,b'\x00',494,494,211,59,109.427278,24.287889,2020/12/12 3:00,2020/12/12 3:00
144537,30709,荣军蝴蝶山路口,b'\x00',497,497,211,60,109.424917,24.291806,2020/12/12 3:00,2020/12/12 3:00
144538,30710,金地市场,b'\x00',412,412,211,61,109.422972,24.295056,2020/12/12 3:00,2020/12/12 3:00
144539,30711,广西假肢康复中心永意,b'\x00',534,534,211,62,109.419806,24.298889,2020/12/12 3:00,2020/12/12 3:00
144540,30712,荣军医院,b'\x00',464,464,211,63,109.417361,24.302417,2020/12/12 3:00,2020/12/12 3:00
144541,30713,荣军屏山路口,b'\x00',193,193,211,64,109.416389,24.303917,2020/12/12 3:00,2020/12/12 3:00
144542,30714,马鞍山,b'\x00',442,442,211,65,109.412444,24.305611,2020/12/12 3:00,2020/12/12 3:00
144543,30715,江滨公园华喜口腔,b'\x00',528,528,211,66,109.407944,24.308,2020/12/12 3:00,2020/12/12 3:00
144544,30716,五一路东,b'\x00',1173,1173,211,67,109.408472,24.318528,2020/12/12 3:00,2020/12/12 3:00
