user_id,vehicle_no,line_no,station_no,on_site_time,lng,lat,run_id,station_id,dest,transfer
54504801102426671154478,2136,651,13,1602209738.0,109.42626,24.29104,18741837,30488,0,0
54504801102440629863726,1311,61,11,1602200749.0,109.41084,24.32885,18740712,11109,0,0
54504801102440629863726,1805,261,4,1602234401.0,109.42876,24.36321,18744687,12322,0,0
54504801102767047312686,2461,331,9,1602220849.0,109.37827,24.2912,18743092,29576,0,0
54504801102767047312686,2239,241,16,1602221558.0,109.38144,24.30403,18743073,30459,0,0
54504801102767047312686,2016,231,2,1602230622.0,109.41044,24.36392,18744377,24239,0,0
54504801102767047312686,2398,301,5,1602233238.0,109.43444,24.29608,18744580,25780,0,0
54504801103460684596526,2473,691,26,1602239143.0,109.40977,24.31847,18744657,28920,0,0
54504801103612082128174,2186,311,8,1602203203.0,109.42993,24.34121,18741084,29388,0,0
54504801103612082128174,2187,311,7,1602226113.0,109.43122,24.34062,18743608,29387,0,0
54504801103612082128174,1302,61,11,1602237758.0,109.41078,24.32886,18745101,11109,0,0
54504801105112099456302,2001,11,4,1602241414.0,109.40349,24.38295,18745602,31091,0,0
54504801105112099456302,2253,191,1,1602245047.0,109.40035,24.36433,18745617,31197,0,0
54504801106558429693230,2001,51,3,1602218752.0,109.4059,24.38374,18742899,31129,0,0
54504801106558429693230,2243,241,22,1602236279.0,109.41061,24.32743,18744629,30465,0,0
54504801106804316570926,2400,301,13,1602231756.0,109.41792,24.30165,18744342,25788,0,0
54504801107863026074926,2040,521,1,1602198009.0,109.38817,24.35593,18740016,14061,0,0
54504801107863026074926,2036,521,15,1602238033.0,109.4357,24.32974,18744682,14075,0,0
54504801108246351840558,2178,541,8,1602202877.0,109.40968,24.33357,18740316,31557,0,0
54504801108246351840558,2029,921,7,1602239711.0,109.39039,24.33814,18745324,29118,0,0
54504801108318292542766,1869,351,16,1602224300.0,109.38524,24.30858,18742485,30409,0,0
54504801108529819682094,1685,8002,19,1602198734.0,109.39097,24.3084,18739830,17253,0,0
54504801108529819682094,2100,8002,9,1602242641.0,109.427,24.3384,18744855,17241,0,0
54504801108912071771438,1982,41,12,1602209841.0,109.40928999999998,24.294970000000006,18741861,26419,0,0
54504801109773212714286,2325,101,22,1602225874.0,109.4064,24.3177,18743195,27581,0,0
54504801110276797629742,1304,61,11,1602207945.0,109.41064,24.32699,18741214,11109,0,0
54504801110304714917166,2208,411,6,1602199697.0,109.42061,24.28671,18740531,28201,0,0
54504801110968287364398,2116,821,1,1602226685.0,109.42354,24.38577,18743606,29982,0,0
54504801111090693932334,1479,701,7,1602224446.0,109.41313999999998,24.29077,18742997,25140,0,0
54504801111090693932334,1479,701,7,1602224464.0,109.41313999999998,24.29077,18742997,25140,0,0
54504801111198068114734,2022,751,41,1602239497.0,109.41352,24.36396,18744732,27739,0,0
54504801112351266833710,2329,101,33,1602216416.0,109.32482,24.25777,18741994,27592,0,0
54504801112625070998830,1644,8009,34,1602227653.0,109.40938,24.30543,18743464,31508,0,0
54504801113349846730030,1965,391,32,1602248161.0,109.39602,24.37511,18745913,31192,0,0
54504801114207766447406,2404,301,26,1602199640.0,109.42305,24.29461,18740103,25801,0,0
54504801114207766447406,1869,351,2,1602201331.0,109.43604,24.31276,18740078,30395,0,0
54504801114207766447406,1304,61,16,1602239278.0,109.43486,24.33644,18745129,11114,0,0
54504801114207766447406,2404,301,2,1602240315.0,109.43597,24.31592,18745055,25777,0,0
54504801114642631886126,1970,391,5,1602217781.0,109.39671,24.37561,18742695,31165,0,0
54504801116442223183150,2373,281,1,1602202252.0,109.3732,24.26579,18741062,28245,0,0
54504801116442223183150,2227,191,28,1602205239.0,109.40854,24.32062,18739969,31224,0,0
54504801116442223183150,2226,191,7,1602236333.0,109.4094,24.3403,18745075,31203,0,0
54504801116442223183150,2370,281,16,1602237609.0,109.40443,24.32144,18743864,28260,0,0
54504801116991978997038,1820,761,37,1602238553.0,109.37791,24.32219,18745365,31744,0,0
54504801116991978997038,1820,761,37,1602238568.0,109.37791,24.32219,18745365,31744,0,0
54504801117367788635438,1766,361,19,1602254385.0,109.4218,24.30622,18746101,27431,0,0
54504801120043553260846,1924,671,5,1602226220.0,109.36605,24.32831,18743283,31593,0,0
54504801120043553260846,1320,21,7,1602257784.0,109.40644,24.31454,18745829,30432,0,0
54504801120295882589486,2012,381,4,1602245677.0,109.39835,24.3512,18745847,24731,0,0
54504801121422237828398,2170,161,27,1602236302.0,109.40811,24.295720000000006,18744451,30920,0,0
54504801121422237828398,2470,691,4,1602245295.0,109.42548,24.28426,18745430,28898,0,0
54504801121422237828398,2470,691,4,1602245310.0,109.42548,24.28426,18745430,28898,0,0
54504801121865693136174,2000,51,26,1602199098.0,109.40533,24.3418,18740036,31152,0,0
54504801123354973046062,2245,241,4,1602215059.0,109.41118,24.35809,18742474,30447,0,0
54504801123997070656814,2279,621,15,1602234915.0,109.42161000000002,24.30623,18744709,25872,0,0
54504801124547900212526,2434,811,13,1602224383.0,109.37714,24.28158,18742838,28128,0,0
54504801151354938590510,2105,8002,3,1602207677.0,109.42697,24.36232,18741620,17235,0,0
54504801154344235828526,1776,921,7,1602243147.0,109.3903,24.33809,18745662,29118,0,0
54504801154557910451502,2439,561,3,1602202769.0,109.39984,24.3649,18740904,13098,0,0
54504801154983112213806,2166,91,10,1602200118.0,109.42464,24.2924,18740142,27239,0,0
54504801154983112213806,2166,91,19,1602239432.0,109.40633,24.31743,18745121,27248,0,0
54504801154985259697454,2110,8002,8,1602240201.0,109.42692,24.33916,18744843,17240,0,0
54504801156059001521454,1335,661,16,1602228833.0,109.42186,24.34753,18743830,31376,0,0
54504801156059001521454,1895,271,2,1602231300.0,109.36114,24.33282,18744353,24874,0,0
54504801156542185342254,1941,11,9,1602234216.0,109.39345,24.36705,18744406,31096,0,0
54504801156602314884398,1467,5051,25,1602199892.0,109.55374,24.38233,18740509,29522,0,0
54504801156602314884398,1378,5051,8,1602236481.0,109.58091,24.41892,18743569,29505,0,0
54504801157385072674094,1616,8003,12,1602202928.0,109.44898,24.32225,18741023,19211,0,0
54504801158198968976686,2117,821,16,1602218162.0,109.40787,24.33486,18742416,29997,0,0
54504801158263393486126,2250,191,14,1602208457.0,109.40316,24.30073,18741479,31210,0,0
54504801158263393486126,2170,161,26,1602208490.0,109.40435,24.30125,18741424,30919,0,0
54504801158263393486126,2094,41,21,1602208675.0,109.40442,24.30128,18741427,26428,0,0
54504801158599474677038,2072,291,26,1602206362.0,109.3834,24.31566,18741079,30627,0,0
54504801158599474677038,2072,291,26,1602206380.0,109.38273,24.3168,18741079,30627,0,0
54504801158749798532398,2255,191,5,1602204261.0,109.40809,24.34643,18741121,31201,0,0
54504801158749798532398,2260,251,14,1602230882.0,109.40578,24.307,18744027,27448,0,0
54504801159028971406638,2083,381,1,1602226199.0,109.38773,24.355,18743753,24728,0,0
54504801159383306208558,1861,111,9,1602206042.0,109.39964,24.33813,18741380,28781,0,0
54504801159383306208558,2480,811,5,1602207425.0,109.40177,24.30213,18741560,28120,0,0
54504801160212234896686,2404,301,11,1602241370.0,109.42298999999998,24.29505,18745055,25786,0,0
54504801160212234896686,2393,301,20,1602251964.0,109.40974,24.31844,18745086,25795,0,0
54504801160414098359598,2468,531,13,1602238530.0,109.38908,24.30978,18745171,31009,0,0
54504801160923051984174,1297,61,8,1602199077.0,109.40539,24.30649,18740240,11106,0,0
54504801161549043467566,1943,181,17,1602246825.0,109.40082,24.34034,18745925,28443,0,0
54504801161549043467566,2288,251,18,1602247391.0,109.4044,24.32127,18746133,27452,0,0
54504801161662860100910,1894,271,20,1602218045.0,109.40696,24.32265,18742614,24892,0,0
54504801161921631880494,2251,191,7,1602199943.0,109.40943,24.34059,18739972,31203,0,0
54504801162352202351918,2265,251,6,1602231005.0,109.3901,24.2766,18744242,27440,0,0
54504801162352202351918,1942,181,23,1602233566.0,109.4063,24.31897,18744357,28449,0,0
54504801162352202351918,1946,181,11,1602237069.0,109.39628,24.35711,18744932,28437,0,0
54504801163136033883438,2230,191,5,1602230658.0,109.40643,24.34706,18744404,31201,0,0
54504801163167172396334,1854,671,23,1602221231.0,109.36093,24.32422,18742751,31611,0,0
54504801163217638262062,1715,7021,1,1602208099.0,109.30166,24.25905,18741731,27941,0,0
54504801163217638262062,1302,61,19,1602238998.0,109.43551,24.32161,18745101,11117,0,0
54504801163235891873070,2153,571,28,1602201608.0,109.42579,24.36336,18739998,31641,0,0
54504801163235891873070,2106,8002,3,1602236697.0,109.42688,24.36219,18744836,17235,0,0
54504801163253071742254,1909,121,23,1602201934.0,109.40588,24.3189,18740114,31846,0,0
54504801163253071742254,1596,8001,28,1602228933.0,109.38467,24.30882,18743538,29735,0,0
54504801164595249087790,2335,101,25,1602203694.0,109.39425,24.3028,18740591,27584,0,0
54504801164595249087790,2342,101,7,1602222007.0,109.32897,24.25745,18743063,27566,0,0
54504801165139636127022,1656,8002,1,1602236849.0,109.4329,24.36109,18744837,17233,0,0
54504801165229830440238,2180,541,9,1602232927.0,109.40625,24.33538,18744382,31558,0,0
54504801166308940973358,2094,41,11,1602245288.0,109.40967,24.29415,18745525,26418,0,0
54504801166347595679022,2451,811,37,1602212576.0,109.38062,24.27671,18741719,28152,0,0
54504801166672939451694,2075,291,21,1602200732.0,109.37415,24.32484,18740215,30622,0,0
54504801166672939451694,1915,421,12,1602201767.0,109.38614,24.30936,18740252,30942,0,0
54504801166904867751214,1628,8005,34,1602216581.0,109.42703,24.34463,18742189,24321,0,0
54504801167244170102062,1862,111,1,1602198537.0,109.35903,24.34032,18740210,28773,0,0
54504801167244170102062,1868,111,16,1602208147.0,109.4055,24.30654,18741385,28788,0,0
54504801167471803368750,1693,781,6,1602204959.0,109.40584,24.35043,18741036,31239,0,0
54504801167471803368750,2218,541,4,1602215095.0,109.44135,24.326320000000006,18741895,31553,0,0
54504801167471803368750,2001,51,23,1602215940.0,109.41073,24.32759,18742225,31149,0,0
54504801167927069902126,2431,811,36,1602201856.0,109.37048,24.27396,18740422,28151,0,0
54504801167927069902126,2446,811,1,1602248432.0,109.39519,24.30632,18745775,28116,0,0
54504801168028001633582,1314,61,3,1602200148.0,109.42849,24.30536,18740713,11101,0,0
54504801168316838184238,2374,281,5,1602213088.0,109.38068,24.27823,18742209,28249,0,0
54504801169147914356014,1639,8001,28,1602208653.0,109.38526,24.30854,18741172,29735,0,0
54504801170254942176558,1576,761,28,1602219054.0,109.43534,24.33095,18742386,31735,0,0
54504801170254942176558,2330,101,19,1602232107.0,109.40747,24.31884,18744209,27578,0,0
54504801170880933659950,2350,991,26,1602238811.0,109.38487,24.3083,18744893,30209,0,0
54504801171205203690798,2292,581,11,1602200974.0,109.39015,24.29425,18740298,31277,0,0
54504801171323315291438,1762,361,12,1602215387.0,109.4079,24.32284,18742388,27424,0,0
54504801171440353150254,1773,361,7,1602207749.0,109.43175,24.33801,18741603,27419,0,0
54504801171440353150254,2015,231,9,1602246948.0,109.43396,24.34562,18745366,24246,0,0
54504801171527326237998,2066,141,27,1602202119.0,109.3787,24.32173,18741028,30601,0,0
54504801171827973948718,1987,41,8,1602196473.0,109.42076000000002,24.28656,18740126,26415,0,0
54504801171827973948718,2124,311,15,1602197747.0,109.41216,24.31752,18740226,29395,0,0
54504801171873071105326,2090,381,4,1602237829.0,109.39841,24.35001,18745217,24731,0,0
54504801172433564337454,1614,8003,3,1602246924.0,109.4864,24.32315,18745606,19202,0,0
54504801172490472719662,1641,8001,19,1602210987.0,109.45531,24.327070000000006,18741729,29726,0,0
54504801173635081438510,2392,301,11,1602209029.0,109.42274,24.2956,18741768,25786,0,0
54504801174227786925358,2359,281,11,1602241755.0,109.39517,24.296570000000006,18743882,28255,0,0
54504801174227786925358,1819,761,8,1602245150.0,109.40743,24.31986,18745722,31715,0,0
54504801174545614505262,2378,641,13,1602207703.0,109.40457,24.3011,18741595,28026,0,0
54504801174585342952750,2439,561,4,1602203075.0,109.39478,24.3627,18740904,13099,0,0
54504801175192007083310,2344,991,26,1602223227.0,109.3855,24.30849,18743051,30209,0,0
54504801175365953258798,2032,921,5,1602225046.0,109.37491,24.33834,18743590,29116,0,0
54504801176992672122158,2041,771,5,1602209380.0,109.39524,24.36154,18741744,30862,0,0
54504801176992672122158,1968,391,4,1602214732.0,109.40165,24.37611,18742376,31164,0,0
54504801176992672122158,1966,391,4,1602241765.0,109.40303,24.37586,18745690,31164,0,0
54504801177110783722798,2371,281,1,1602219639.0,109.37321,24.26582,18743058,28245,0,0
54504801177120447399214,2163,91,24,1602232977.0,109.41946000000002,24.29905,18744268,27253,0,0
54504801177120447399214,2191,91,3,1602246103.0,109.43391,24.27409,18746156,27232,0,0
54504801178013800596782,1927,11,1,1602239897.0,109.39825,24.39172,18745414,31088,0,0
54504801178141575873838,2244,241,24,1602214523.0,109.40977,24.33719,18742007,30467,0,0
54504801178672004334894,2207,411,23,1602197259.0,109.3742,24.26125,18740525,28218,0,0
54504801178672004334894,2225,191,25,1602199060.0,109.4047,24.30134,18739967,31221,0,0
54504801178675225560366,2320,101,26,1602221046.0,109.38703,24.30367,18742657,27585,0,0
54504801178675225560366,2320,101,26,1602221082.0,109.38703,24.30367,18742657,27585,0,0
54504801179110090999086,1950,181,30,1602210366.0,109.40048,24.34191,18741684,28456,0,0
54504801179110090999086,2073,291,11,1602214967.0,109.39628,24.35696,18742339,30612,0,0
54504801179110090999086,2080,291,13,1602224089.0,109.39852,24.3467,18742425,30614,0,0
54504801179110090999086,2076,291,30,1602237886.0,109.37461,24.338420000000006,18744033,30631,0,0
54504801180051762578734,1999,51,24,1602224543.0,109.4101,24.33303,18743208,31150,0,0
54504801180051762578734,1999,51,24,1602224583.0,109.40926,24.33411,18743208,31150,0,0
54504801180137661924654,2112,8002,22,1602231219.0,109.40635,24.31409,18743813,17256,0,0
54504801180137661924654,2106,8002,8,1602250304.0,109.42695,24.34085,18746256,17240,0,0
54504801180388917511470,2451,811,19,1602203040.0,109.35527,24.26432,18741027,28134,0,0
54504801180388917511470,2318,101,10,1602203629.0,109.3377,24.26368,18740581,27569,0,0
54504801180388917511470,2345,991,19,1602215046.0,109.36828,24.30782,18742170,30202,0,0
54504801180388917511470,2440,811,5,1602219864.0,109.40305,24.30282,18742829,28120,0,0
54504801181319851672878,2173,161,7,1602243782.0,109.42114,24.2862,18745730,30900,0,0
54504801181811625428270,2009,51,9,1602200447.0,109.40533,24.344,18740041,31135,0,0
54504801183021732463918,1353,1061,18,1602207557.0,109.3438,24.34515,18741297,24358,0,0
54504801183021732463918,1863,111,2,1602208320.0,109.36112,24.33284,18741841,28774,0,0
54504801183021732463918,1860,111,15,1602255767.0,109.40637,24.31718,18746245,28787,0,0
54504801183708927231278,2206,161,35,1602250366.0,109.43359,24.27288,18746024,30928,0,0
54504801183901127017774,2469,691,11,1602224322.0,109.41493,24.30678,18743101,28905,0,0
54504801183901127017774,2474,691,18,1602234098.0,109.41973,24.34711,18744068,28912,0,0
54504801183941929207086,2200,161,5,1602249664.0,109.42893,24.28236,18746120,30898,0,0
54504801184260830528814,1597,8003,3,1602236467.0,109.48525,24.32138,18744938,19202,0,0
54504801184311296394542,1990,51,10,1602212762.0,109.40619,24.33514,18742148,31136,0,0
54504801184311296394542,1990,51,10,1602212777.0,109.40619,24.33514,18742148,31136,0,0
54504801185420471698734,1956,181,23,1602228956.0,109.40745,24.31903,18743788,28449,0,0
54504801185621261419822,2316,991,10,1602201044.0,109.33879,24.26424,18740462,30193,0,0
54504801185663137350958,1767,361,12,1602227518.0,109.40911,24.32297,18743824,27424,0,0
54504801185663137350958,1298,61,6,1602232122.0,109.41227,24.30584,18743405,11104,0,0
54504801185756552889646,2234,191,1,1602208840.0,109.40134,24.36413,18741875,31197,0,0
54504801185756552889646,2406,901,11,1602222549.0,109.40634,24.31598,18743156,31405,0,0
54504801185756552889646,2223,191,26,1602238715.0,109.4057,24.30711,18744822,31222,0,0
54504801185758700373294,1988,51,5,1602219608.0,109.40712,24.36924,18743004,31131,0,0
54504801185758700373294,2227,191,36,1602220006.0,109.4066,24.3575,18742569,31232,0,0
54504801185758700373294,1993,51,29,1602252173.0,109.40644,24.35713,18745861,31155,0,0
54504801185814535013678,1318,661,11,1602239280.0,109.38981,24.33818,18745286,31371,0,0
54504801185814535013678,1856,111,8,1602239314.0,109.39009,24.3381,18745222,28780,0,0
54504801186444821398830,2262,251,13,1602232181.0,109.40229,24.30007,18744245,27447,0,0
54504801186539310679342,1928,11,11,1602207324.0,109.40214,24.36411,18741528,31098,0,0
54504801186661717247278,2144,1001,41,1602207181.0,109.41376,24.34747,18741184,31468,0,0
54504801186931226445102,1637,8006,1,1602217825.0,109.42223,24.27916,18742895,30772,0,0
54504801187382198011182,2020,231,31,1602202985.0,109.43461,24.29459,18740176,24268,0,0
54504801187841759511854,2452,331,9,1602196818.0,109.37762,24.29222,18740235,29576,0,0
54504801190391896343854,1623,8005,28,1602236480.0,109.41005,24.36348,18744284,24315,0,0
54504801191199350195502,2288,251,5,1602201313.0,109.39072,24.27293,18740923,27439,0,0
54504801191199350195502,2261,251,15,1602235452.0,109.40654,24.316999999999997,18744555,27449,0,0
54504801192116325713198,2240,241,20,1602225924.0,109.40265,24.3174,18743436,30463,0,0
54504801192215109961006,2388,411,24,1602199389.0,109.36911,24.26043,18740528,28219,0,0
54504801192215109961006,2210,411,5,1602240749.0,109.42888,24.28236,18745573,28200,0,0
54504801192573739730222,1730,8009,29,1602200297.0,109.43431,24.30498,18739882,31503,0,0
54504801192573739730222,1768,361,15,1602243666.0,109.40554,24.30695,18745696,27427,0,0
54504801192704736232750,1758,351,22,1602198796.0,109.37456,24.33839,18740079,30415,0,0
54504801192704736232750,2033,231,39,1602200032.0,109.43527,24.33614,18740171,24276,0,0
54504801192961360528686,2108,8002,19,1602202919.0,109.39106,24.30834,18739837,17253,0,0
54504801192961360528686,1656,8002,10,1602212108.0,109.42701,24.33164,18742047,17242,0,0
54504801192961360528686,1864,111,19,1602232725.0,109.3921,24.30316,18743227,28791,0,0
54504801192961360528686,1782,921,5,1602245551.0,109.37494,24.33838,18745676,29116,0,0
54504801193303884170542,2371,281,1,1602219642.0,109.37321,24.26582,18743058,28245,0,0
54504801193577688335662,1601,8009,28,1602206226.0,109.43855,24.30558,18741147,31502,0,0
54504801194075904541998,2245,241,7,1602203987.0,109.4087,24.34759,18741135,30450,0,0
54504801194159656404270,2370,281,22,1602215723.0,109.39166000000002,24.29555,18742203,28266,0,0
54504801194159656404270,2356,281,1,1602236220.0,109.37356,24.26491,18743870,28245,0,0
54504801194628881581358,1620,8090,17,1602205298.0,109.4285,24.30543,18741220,29855,0,0
54504801194826450076974,2171,161,19,1602234917.0,109.38497,24.30858,18744585,30912,0,0
54504801195382648341806,2028,751,11,1602237622.0,109.41183,24.36377,18744963,27709,0,0
54504801195382648341806,1304,61,17,1602247109.0,109.43524,24.33214,18746025,11115,0,0
54504801195525456004398,2468,531,10,1602237855.0,109.40541,24.30033,18745171,31006,0,0
54504801195525456004398,2387,411,34,1602245580.0,109.3832,24.2813,18745718,28229,0,0
54504801195568405677358,1931,11,28,1602200563.0,109.40638,24.35545,18740069,31115,0,0
54504801195568405677358,1798,261,1,1602201357.0,109.40151000000002,24.36393,18740951,12319,0,0
54504801195725171983662,1770,361,3,1602201088.0,109.43594,24.31795,18740096,27415,0,0
54504801196006492341550,2427,811,35,1602220903.0,109.36733,24.27272,18742581,28150,0,0
54504801196030114661678,2151,571,9,1602202634.0,109.41132,24.35966,18740000,31622,0,0
54504801196080580527406,1766,361,14,1602211372.0,109.40631,24.31586,18741905,27426,0,0
54504801196397334365486,2359,281,1,1602204988.0,109.37321,24.265970000000006,18741375,28245,0,0
54504801196397334365486,1909,121,21,1602208460.0,109.40863,24.31893,18741417,31844,0,0
54504801196744152974638,1716,7021,24,1602243939.0,109.43254,24.26749,18744529,27964,0,0
54504801197171502220590,2120,821,20,1602215066.0,109.40872,24.31923,18741828,30001,0,0
54504801198013315810606,2446,811,2,1602220737.0,109.39596,24.30725,18742833,28117,0,0
54504801198743460250926,1955,181,10,1602202627.0,109.39498,24.36216,18740025,28436,0,0
54504801201708061426990,2269,251,1,1602210533.0,109.38987,24.26385,18742101,27435,0,0
54504801202445722060078,1912,121,18,1602203404.0,109.41216,24.30573,18740116,31841,0,0
54504801202445722060078,2159,91,19,1602250949.0,109.40623,24.31724,18746177,27248,0,0
54504801202754959705390,2074,291,35,1602200997.0,109.39918,24.34437,18740213,30636,0,0
54504801204027343766830,2266,251,9,1602200460.0,109.39017,24.28558,18740730,27443,0,0
54504801204027343766830,2267,251,17,1602236483.0,109.40806,24.32267,18744561,27451,0,0
54504801204300074190126,1797,261,10,1602204204.0,109.42818,24.34449,18741138,12328,0,0
54504801204449324303662,1904,731,15,1602203133.0,109.36124,24.316999999999997,18740322,27810,0,0
54504801205240672027950,1797,261,27,1602199741.0,109.40482,24.33484,18740009,12345,0,0
54504801206199523476782,2177,541,8,1602239267.0,109.41024,24.33284,18744916,31557,0,0
54504801206844842313006,2389,411,7,1602221536.0,109.41566,24.28932,18743188,28202,0,0
54504801206844842313006,2359,281,2,1602246482.0,109.37332,24.2679,18743896,28246,0,0
54504801206844842313006,2171,161,25,1602248505.0,109.40104,24.29932,18746021,30918,0,0
54504801207923952846126,1656,8002,24,1602228440.0,109.42728,24.32563,18743602,17258,0,0
54504801211658426909998,2105,8002,24,1602204679.0,109.42732,24.32615,18739840,17258,0,0
54504801212591508555054,1960,551,8,1602195078.0,109.39388999999998,24.36597,18740268,30369,0,0
54504801212591508555054,1572,761,1,1602225996.0,109.3776,24.3221,18743614,31708,0,0
54504801213985225442606,2272,251,17,1602228367.0,109.40728,24.32275,18744006,27451,0,0
54504801220631687333166,2329,101,26,1602241906.0,109.38859,24.30364,18744890,27585,0,0
54504801220631687333166,2339,101,12,1602243598.0,109.36149,24.31066,18745729,27571,0,0
54504801220631687333166,2139,651,26,1602244646.0,109.38743,24.30357,18745716,30501,0,0
54504801232125019817262,1574,761,6,1602201317.0,109.39955,24.3256,18740358,31713,0,0
54504801232125019817262,1819,761,23,1602212616.0,109.42699,24.34343,18741877,31730,0,0
54504801243323073299758,2315,101,2,1602195918.0,109.3075,24.26153,18740575,27561,0,0
54504801245314864383278,1965,391,32,1602228703.0,109.39543,24.37481,18742916,31192,0,0
54504801245314864383278,1967,391,32,1602250097.0,109.39591,24.37501,18745915,31192,0,0
54504801246180300293422,2207,411,23,1602197266.0,109.3742,24.26125,18740525,28218,0,0
54504801246180300293422,2431,811,5,1602238885.0,109.40322,24.30264,18745334,28120,0,0
54504801246634493084974,2474,691,13,1602199055.0,109.40877,24.32123,18740344,28907,0,0
54504801246660262888750,2339,101,7,1602242725.0,109.32859,24.25698,18745729,27566,0,0
54504801247001712788782,2409,321,19,1602199438.0,109.39087,24.31853,18740556,26219,0,0
54504801247001712788782,1610,8090,26,1602200455.0,109.39088,24.30839,18740368,29864,0,0
54504801247001712788782,2407,321,14,1602243127.0,109.39061,24.30866,18745776,26214,0,0
54504801247142372967726,2239,241,22,1602248070.0,109.41087,24.32826,18745120,30465,0,0
54504801248159206475054,2366,281,3,1602253443.0,109.37611,24.26864,18743913,28247,0,0
54504801248439453091118,1961,551,1,1602202539.0,109.39984,24.39114,18740907,30362,0,0
54504801248439453091118,1958,551,21,1602207777.0,109.37314,24.32853,18741398,30382,0,0
54504801248527499920686,2193,91,7,1602234635.0,109.43416,24.29279,18744720,27236,0,0
54504801248976324003118,1728,8009,55,1602211850.0,109.4802,24.31216,18741177,31529,0,0
54504801248976324003118,1672,8090,27,1602226664.0,109.40087,24.306420000000006,18743446,29865,0,0
54504801249109467989294,1979,41,9,1602207940.0,109.41578,24.28955,18741543,26416,0,0
54504801249109467989294,2001,51,22,1602209353.0,109.40875,24.3201,18741536,31148,0,0
54504801249109467989294,1988,51,5,1602213187.0,109.40726,24.3701,18742242,31131,0,0
54504801249109467989294,2094,41,14,1602218547.0,109.40552,24.3064,18742630,26421,0,0
54504801249360723576110,1844,711,7,1602199512.0,109.32858,24.25701,18740328,28076,0,0
54504801249360723576110,1839,711,33,1602235752.0,109.37641,24.26943,18744447,28102,0,0
54504801249804178949422,2334,101,25,1602257469.0,109.39076,24.30337,18745970,27584,0,0
54504801250305616381230,1297,61,13,1602199888.0,109.40964,24.33585,18740240,11111,0,0
54504801250397958178094,2391,301,8,1602205871.0,109.42886,24.29215,18741371,25783,0,0
54504801250397958178094,2393,301,18,1602238770.0,109.40761,24.32275,18744924,25793,0,0
54504801250534323389742,2440,811,5,1602199888.0,109.40318,24.30266,18740936,28120,0,0
54504801250534323389742,2339,101,8,1602234547.0,109.33265,24.26142,18744733,27567,0,0
54504801250606264091950,2313,101,22,1602234521.0,109.40643,24.31765,18744391,27581,0,0
54504801251208633255214,2369,281,3,1602205502.0,109.37646,24.26864,18741408,28247,0,0
54504801251424455361838,2193,91,20,1602206934.0,109.40607,24.3054,18741242,27249,0,0
54504801252038635685166,2031,921,5,1602200318.0,109.37479,24.33834,18740739,29116,0,0
54504801252038635685166,1864,111,6,1602242353.0,109.37328,24.33812,18745712,28778,0,0
54504801252119166321966,2468,531,17,1602201168.0,109.37983,24.29938,18740279,31013,0,0
54504801252828909667630,2477,531,15,1602232985.0,109.38239,24.30635,18744428,31011,0,0
54504801253001782101294,2477,531,14,1602232829.0,109.38496,24.30834,18744428,31010,0,0
54504801253082312803630,1637,8006,11,1602213085.0,109.43619,24.30695,18742213,30782,0,0
54504801253442016249134,2417,401,13,1602202208.0,109.33796,24.29081,18740594,30240,0,0
54504801253442016249134,2416,401,4,1602203707.0,109.31329,24.26024,18740597,30231,0,0
54504801253496777082158,2146,1001,32,1602202253.0,109.41313999999998,24.31359,18740501,31459,0,0
54504801253496777082158,2151,571,26,1602204401.0,109.41132,24.3586,18740000,31639,0,0
54504801255013974279470,2382,641,15,1602202007.0,109.42071,24.29889,18740260,28028,0,0
54504801255013974279470,2381,641,27,1602240000.0,109.43579,24.33174,18744512,28040,0,0
54504801255390857659694,2216,541,32,1602233336.0,109.40948,24.33585,18744110,31581,0,0
54504801256390511297838,1658,8001,30,1602226684.0,109.38944,24.30879,18743247,29737,0,0
54504801256636398175534,2412,321,20,1602208749.0,109.38942,24.31775,18741586,26220,0,0
54504801256636398175534,1651,8008,22,1602209249.0,109.38721,24.31079,18741199,31670,0,0
54504801257238767338798,2253,191,7,1602211236.0,109.40949,24.34007,18742145,31203,0,0
54504801257238767338798,2259,191,28,1602243260.0,109.40882,24.32031,18745417,31224,0,0
54504801257626388137262,2271,251,10,1602214020.0,109.39022,24.29015,18742431,27444,0,0
54504801257626388137262,1597,8003,13,1602250319.0,109.44506,24.32648,18745610,19212,0,0
54504801257626388137262,2272,251,17,1602251111.0,109.40712,24.32274,18746210,27451,0,0
54504801258270633231662,2237,241,20,1602247243.0,109.40239,24.31736,18745110,30463,0,0
54504801259585966966062,2003,51,25,1602252511.0,109.40738,24.33482,18746166,31151,0,0
54504801260151828907310,2340,101,7,1602218980.0,109.32888,24.2572,18742826,27566,0,0
54504801260151828907310,2175,161,17,1602220810.0,109.37109,24.30738,18743013,30910,0,0
54504801262637541229870,2106,8002,1,1602203666.0,109.43256,24.36144,18741150,17233,0,0
54504801263996898379054,2182,901,7,1602218826.0,109.43081,24.3254,18742859,31401,0,0
54504801264105346303278,2075,291,11,1602206853.0,109.39638,24.35692,18741498,30612,0,0
54504801264105346303278,1318,661,10,1602213439.0,109.3811,24.33826,18742142,31370,0,0
54504801264627184829742,2347,991,39,1602224347.0,109.32467,24.26029,18742946,30222,0,0
54504801266527707858222,2246,241,6,1602201388.0,109.41053,24.35356,18739990,30449,0,0
