user_id,driver_no,vehicle_no,on_site_time,lng,lat
54504794900143855896296,338.0,2330,1602230652.0,109.36837,24.308
54504794900367194195688,7620.0,1846,1602245624.0,109.37326999999999,24.26582
54504794900428397479656,6753.0,2192,1602207684.0,109.42461000000002,24.29239
54504794900428397479656,6525.0,1596,1602208908.0,109.40525,24.30552
54504794900428397479656,8017.0,2163,1602231774.0,109.40641000000001,24.31765
54504794900433766188776,7667.0,2427,1602232847.0,109.32712,24.25528
54504794900574426367720,7036.0,2371,1602231116.0,109.37321000000001,24.26549
54504794900574426367720,7036.0,2371,1602245413.0,109.40624,24.31414
54504794900812797052648,1694.0,2380,1602201351.0,109.38067,24.275029999999997
54504794900812797052648,7692.0,1770,1602252696.0,109.43556000000001,24.33045
54504794900812797052648,8046.0,2369,1602254245.0,109.40465,24.3227
54504794901189680432872,7504.0,2356,1602251010.0,109.4056,24.30689
54504794901270211069672,260.0,2330,1602195076.0,109.32848,24.25539
54504794901270211069672,6140.0,2342,1602242180.0,109.40742,24.32263
54504794901350741706472,6806.0,2350,1602201623.0,109.37086000000001,24.30705
54504794901837146753963,7767.0,2393,1602251961.0,109.40973999999999,24.31844
54504794902967796960171,8136.0,2290,1602198963.0,109.39896999999999,24.29802
54504794902967796960171,7801.0,2474,1602234090.0,109.41973,24.34711
54504794902967796960171,2460.0,2365,1602235368.0,109.40448,24.32133
54504794903195430161323,5206.0,2372,1602221927.0,109.38792,24.29259
54504794903195430161323,2460.0,2365,1602247787.0,109.40603,24.308729999999997
54504794903215831255979,7036.0,2371,1602236520.0,109.37313,24.26601
54504794903671097789355,5393.0,1848,1602203490.0,109.37601000000001,24.2686
54504794903671097789355,8462.0,2366,1602238979.0,109.38483000000001,24.29084
54504794904028653816747,6959.0,2373,1602234705.0,109.38878999999999,24.29326
54504794904347555138475,7673.0,2402,1602224112.0,109.42253000000001,24.29569
54504794904347555138475,1412.0,2400,1602252717.0,109.40968000000001,24.31846
54504794904831812701099,5220.0,2199,1602243062.0,109.38107,24.30412
54504794904947776818091,8137.0,2389,1602210117.0,109.37043999999999,24.273889999999998
54504794904947776818091,8003.0,1857,1602249203.0,109.37295,24.33557
54504794904947776818091,7667.0,2427,1602251612.0,109.40303999999999,24.30251
54504794905730534607787,7701.0,2355,1602253446.0,109.40603999999999,24.308429999999998
54504794905732682091435,6188.0,2343,1602213754.0,109.36948999999998,24.30751
54504794905732682091435,7686.0,2340,1602255794.0,109.4064,24.31876
54504794907299271412651,6225.0,2393,1602201110.0,109.42258000000001,24.295720000000003
54504794907299271412651,8491.0,2392,1602233050.0,109.40453000000001,24.3216
54504794934665729280939,7498.0,2173,1602201993.0,109.43467,24.263579999999997
54504794935416274815915,261.0,2377,1602196667.0,109.38083,24.274810000000002
54504794935416274815915,274.0,2378,1602234269.0,109.4396,24.3262
54504794935634244406187,8363.0,2019,1602198864.0,109.43536999999999,24.32403
54504794935634244406187,8017.0,2163,1602242762.0,109.43436000000001,24.29143
54504794935634244406187,810.0,1777,1602243938.0,109.4014,24.30769
54504794936718723648427,8874.0,2431,1602200669.0,109.32838000000001,24.25668
54504794936718723648427,8255.0,2451,1602228364.0,109.39636000000002,24.30708
54504794937307134167979,5592.0,2358,1602214596.0,109.37313999999999,24.265970000000003
54504794937307134167979,5592.0,2358,1602214601.0,109.37313999999999,24.265970000000003
54504794937307134167979,8241.0,2356,1602221500.0,109.40446000000001,24.32129
54504794937307134167979,8241.0,2356,1602221504.0,109.40446000000001,24.32129
54504794937389812288427,7865.0,2213,1602250734.0,109.40611000000001,24.31565
54504794937985739000747,8439.0,2186,1602197910.0,109.43278000000001,24.34039
54504794937985739000747,8520.0,2456,1602199341.0,109.40957,24.31847
54504794937985739000747,2646.0,2380,1602236323.0,109.42329,24.30004
54504794937985739000747,230.0,2036,1602238039.0,109.4357,24.32974
54504794938093113183147,8416.0,2231,1602239957.0,109.40427,24.30141
54504794938150021499819,7682.0,2320,1602198737.0,109.32064,24.26015
54504794938150021499819,6269.0,2333,1602237361.0,109.35911000000002,24.305120000000002
54504794938563412102059,7898.0,2465,1602197173.0,109.38016,24.30266
54504794938563412102059,6815.0,2387,1602197863.0,109.38263,24.28912
54504794938563412102059,5010.0,2466,1602239886.0,109.3733,24.26176
54504794938859764845483,5591.0,2316,1602201029.0,109.33878999999999,24.26424
54504794938859764845483,8385.0,2337,1602245988.0,109.35923999999999,24.30527
54504794938882313423787,6494.0,2328,1602196792.0,109.40273,24.30246
54504794938882313423787,255.0,2345,1602242734.0,109.32836,24.255770000000002
54504794938934926773163,8273.0,2270,1602200651.0,109.39026000000001,24.27293
54504794939172223716267,7137.0,1636,1602238577.0,109.43593,24.31082
54504794939253828094891,6888.0,2374,1602200915.0,109.38303,24.281270000000003
54504794939696209726379,274.0,2378,1602225609.0,109.44548,24.31041
54504794939802510166955,7979.0,2233,1602221259.0,109.40585,24.35134
54504794939802510166955,7979.0,2233,1602221297.0,109.40581999999999,24.34967
54504794939937801636779,8366.0,2227,1602204658.0,109.40511000000001,24.30045
54504794939937801636779,7999.0,2291,1602235574.0,109.41146,24.34659
54504794940240596831147,8170.0,2387,1602219045.0,109.4156,24.28933
54504794940364077140907,7104.0,2352,1602202009.0,109.32881,24.25731
54504794940413469264811,8548.0,2266,1602200457.0,109.39017,24.28558
54504794940944971467691,6857.0,2375,1602208644.0,109.39015,24.28545
54504794940944971467691,8354.0,2264,1602227326.0,109.40642,24.31888
54504794940944971467691,6887.0,2361,1602244747.0,109.38781999999999,24.29215
54504794940979331206059,7162.0,2388,1602200829.0,109.39008999999999,24.2814
54504794940979331206059,340.0,2208,1602238318.0,109.42828,24.28275
54504794941062009326507,5691.0,2295,1602204183.0,109.39495,24.3027
54504794941097442806699,8267.0,1844,1602199908.0,109.34098,24.26267
54504794941097442806699,6023.0,1669,1602203501.0,109.39971000000001,24.30688
54504794941125360094123,6034.0,1716,1602201043.0,109.32903,24.25786
54504794941125360094123,2405.0,2318,1602245407.0,109.30508999999999,24.26136
54504794941293937560491,7800.0,2469,1602216854.0,109.42204,24.32773
54504794941293937560491,6729.0,2162,1602247519.0,109.41636000000001,24.3035
54504794941321854847915,5678.0,2361,1602202514.0,109.37673000000001,24.26869
54504794941620355074987,8253.0,2318,1602203130.0,109.32803,24.25538
54504794941620355074987,6264.0,2329,1602240051.0,109.40738,24.32281
54504794941793227508651,6857.0,2375,1602209959.0,109.40874,24.32035
54504794941793227508651,6390.0,2374,1602236676.0,109.3901,24.29415
54504794941793227508651,7734.0,1815,1602237611.0,109.40587,24.30711
54504794941973616135083,2086.0,1712,1602206709.0,109.32848999999999,24.2569
54504794942045556837291,5591.0,2316,1602207249.0,109.32076,24.26
54504794942045556837291,7997.0,1850,1602214480.0,109.33251000000001,24.26126
54504794942045556837291,8577.0,2315,1602229997.0,109.31799,24.259970000000003
54504794942077769092011,275.0,2468,1602202683.0,109.38993,24.26401
54504794942077769092011,275.0,2468,1602202687.0,109.38993,24.26401
54504794942077769092011,275.0,2468,1602202696.0,109.38993,24.26401
54504794942077769092011,275.0,2468,1602202701.0,109.38993,24.26401
54504794942077769092011,275.0,2468,1602202710.0,109.38993,24.26401
54504794942077769092011,275.0,2468,1602202727.0,109.38993,24.26401
54504794942077769092011,275.0,2468,1602202733.0,109.38994,24.26401
54504794942077769092011,275.0,2468,1602202737.0,109.38994,24.26401
54504794942077769092011,275.0,2468,1602202745.0,109.38994,24.26401
54504794942077769092011,275.0,2468,1602202750.0,109.38994,24.26401
54504794942077769092011,275.0,2468,1602202755.0,109.38994,24.26401
54504794942077769092011,275.0,2468,1602202781.0,109.38994,24.26401
54504794942077769092011,275.0,2468,1602202785.0,109.38994,24.26401
54504794942077769092011,275.0,2468,1602202789.0,109.38994,24.26401
54504794942077769092011,275.0,2468,1602202806.0,109.38993,24.26401
54504794942227019205547,1694.0,2380,1602205987.0,109.44316,24.30884
54504794942227019205547,5429.0,2268,1602207594.0,109.40118000000001,24.30188
54504794942390227962795,6675.0,2362,1602203652.0,109.40446999999999,24.32144
54504794943036620540843,5144.0,1984,1602238705.0,109.42833999999999,24.282610000000002
54504794943036620540843,8047.0,2169,1602250713.0,109.41847,24.28779
54504794943209492974507,7279.0,2358,1602229373.0,109.40636,24.317220000000002
54504794943222377876395,6959.0,2373,1602198989.0,109.40871000000001,24.32033
54504794943222377876395,973.0,1849,1602200932.0,109.37643,24.26822
54504794943239557745579,7907.0,2402,1602230161.0,109.42031999999999,24.29825
54504794943323309607851,8120.0,2333,1602225571.0,109.36115,24.31021
54504794943323309607851,7563.0,2320,1602252474.0,109.40638999999999,24.31725
54504794943459674819499,6967.0,2332,1602205491.0,109.31347,24.26024
54504794943459674819499,6493.0,2335,1602219201.0,109.40619,24.31878
54504794943658317056939,340.0,2208,1602238088.0,109.43388999999999,24.274179999999998
54504794943730257759147,6959.0,2373,1602203699.0,109.38788999999998,24.29221
54504794944005135666091,8255.0,2451,1602202082.0,109.38343,24.2898
54504794944084592561067,6816.0,2369,1602205665.0,109.38068999999999,24.274910000000002
54504794944084592561067,7999.0,2291,1602251047.0,109.3882,24.29172
54504794944107141139371,1169.0,2005,1602200088.0,109.40527,24.341520000000003
54504794944107141139371,8530.0,2471,1602233503.0,109.39896999999999,24.36459
54504794944107141139371,2670.0,2087,1602234753.0,109.39867,24.3457
54504794944107141139371,5482.0,2090,1602244405.0,109.40888000000001,24.3198
54504794944107141139371,6578.0,2005,1602246530.0,109.40536000000002,24.342579999999998
54504794944133984684971,8388.0,2331,1602214734.0,109.33306,24.26207
54504794944608578571179,8520.0,2456,1602204819.0,109.41502,24.30622
54504794944608578571179,7801.0,2474,1602207502.0,109.42223,24.32856
54504794944608578571179,2436.0,1986,1602215780.0,109.41269,24.31491
54504794944647233276843,5804.0,2390,1602205921.0,109.37646000000001,24.261870000000002
54504794944647233276843,5060.0,2210,1602241442.0,109.40506,24.300710000000002
54504794944652601985963,5131.0,1310,1602252444.0,109.41975,24.30629
54504794945089614908331,8253.0,2318,1602203247.0,109.32916000000002,24.25731
54504794945089614908331,5011.0,2435,1602238637.0,109.37727,24.28177
54504794945089614908331,8827.0,2479,1602241841.0,109.32851000000001,24.25465
54504794945228127603627,5098.0,1998,1602233156.0,109.40541,24.3458
54504794945228127603627,8489.0,2313,1602234134.0,109.40826000000001,24.32274
54504794945306510756779,8493.0,1762,1602251597.0,109.42921000000001,24.337870000000002
54504794945664066784171,7037.0,2370,1602206484.0,109.38062,24.2757
54504794945672656718763,6475.0,2382,1602208832.0,109.38087,24.27626
54504794945672656718763,5211.0,2381,1602216203.0,109.42068,24.29907
54504794945894921341867,6967.0,2332,1602197476.0,109.31161000000002,24.26062
54504794945894921341867,8458.0,2317,1602223408.0,109.40631,24.31888
54504794946105374673835,8432.0,2188,1602218132.0,109.40963,24.33628
54504794946105374673835,8213.0,2189,1602234328.0,109.42868,24.34125
54504794946240666143659,5010.0,2410,1602237652.0,109.3902,24.30864
54504794946302943169451,7409.0,2168,1602211263.0,109.42195,24.28613
54504794946302943169451,7229.0,2388,1602239501.0,109.40478999999999,24.30104
54504794946491921730475,7801.0,2474,1602243177.0,109.41611999999999,24.30398
54504794946665867905963,5092.0,1937,1602207516.0,109.39282,24.36835
54504794946665867905963,8829.0,1828,1602208812.0,109.40475,24.3227
54504794946665867905963,8017.0,2163,1602236705.0,109.41793999999999,24.30155
54504794946665867905963,8078.0,1950,1602238753.0,109.40449,24.32173
54504794946824781695915,8135.0,2389,1602221172.0,109.4339,24.2742
54504794947005170322347,2433.0,1312,1602228962.0,109.43012,24.30518
54504794947005170322347,5104.0,2223,1602230193.0,109.40545,24.30665
54504794947005170322347,7645.0,2449,1602237063.0,109.42168000000001,24.27843
54504794947005170322347,5343.0,1314,1602238787.0,109.43595,24.30704
54504794947233877330859,8584.0,2322,1602229027.0,109.40578000000001,24.307579999999998
54504794947596802067371,7752.0,1705,1602208555.0,109.40442,24.33069
54504794947596802067371,5484.0,1698,1602233324.0,109.43838999999998,24.33302
54504794948488007846827,5411.0,1609,1602243808.0,109.4507,24.313579999999998
54504794948488007846827,8622.0,1673,1602253729.0,109.40701999999999,24.30505
54504794949491956386731,5019.0,2354,1602243595.0,109.37718999999998,24.2804
54504794949491956386731,6887.0,2361,1602252066.0,109.40563,24.30687
54504794950027753556907,8263.0,2461,1602207143.0,109.39015,24.28054
54504794950027753556907,7277.0,2457,1602213078.0,109.37833,24.29119
54504794950027753556907,7537.0,2366,1602227127.0,109.40225,24.3022
54504794950313368882091,8117.0,1658,1602201569.0,109.55478000000001,24.38285
54504794950313368882091,8241.0,2356,1602204552.0,109.40592,24.32258
54504794950313368882091,8858.0,1586,1602230761.0,109.40548999999999,24.30613
54504794950320885074859,6309.0,2353,1602224922.0,109.32042,24.26004
54504794950320885074859,8243.0,2339,1602253884.0,109.40886,24.32222
54504794950481946348459,6225.0,2393,1602213524.0,109.41786,24.30159
54504794950481946348459,7084.0,2391,1602219455.0,109.41266999999999,24.314420000000002
54504794950481946348459,7767.0,2393,1602239925.0,109.41765,24.30165
54504794952204228234155,7521.0,1788,1602213019.0,109.37343999999999,24.45125
54504794952204228234155,8546.0,2315,1602216327.0,109.40486000000001,24.32315
54504794952204228234155,2554.0,2016,1602239753.0,109.43543000000001,24.32433
54504794952204228234155,7652.0,2404,1602241036.0,109.43428,24.29625
54504794952258989067179,7820.0,2359,1602200288.0,109.39153999999999,24.29513
54504794952258989067179,8077.0,1946,1602202364.0,109.40444,24.32164
54504794952258989067179,8848.0,1949,1602253015.0,109.39641,24.35689
54504794953141604846507,8524.0,2355,1602204412.0,109.38354,24.281270000000003
54504794953141604846507,7537.0,2366,1602208698.0,109.40632,24.317729999999997
54504794953168448392107,7820.0,2359,1602212062.0,109.38996000000002,24.29409
54504794953262937672619,2546.0,1630,1602214324.0,109.42693999999999,24.32692
54504794953840610839467,8243.0,2339,1602233687.0,109.3058,24.26152
54504794954062875331499,6959.0,2373,1602230934.0,109.40553,24.30699
54504794954169175772075,7967.0,2115,1602201483.0,109.42696000000001,24.37313
54504794954628737272747,6269.0,2333,1602240164.0,109.31131,24.26076
54504794955299825912747,7128.0,1938,1602236890.0,109.39373,24.36634
54504794955299825912747,8837.0,2082,1602243513.0,109.39865,24.35125
54504794955299825912747,8322.0,2071,1602244701.0,109.39498,24.3621
54504794955373914098603,6263.0,2317,1602257530.0,109.40841999999999,24.32255
54504794955812000762795,7246.0,1742,1602208032.0,109.41054,24.30536
54504794955812000762795,7246.0,1742,1602208036.0,109.41054,24.30536
54504794955812000762795,5616.0,1596,1602225455.0,109.54324,24.38019
54504794955812000762795,5616.0,1596,1602225469.0,109.54324,24.38019
54504794955812000762795,5616.0,1596,1602225477.0,109.54324,24.38019
54504794955812000762795,5616.0,1596,1602225506.0,109.54016999999999,24.37927
54504794955812000762795,8825.0,2272,1602228369.0,109.40728,24.32275
54504794955812000762795,8825.0,2272,1602228374.0,109.40728,24.32275
54504794955812000762795,8825.0,2272,1602228394.0,109.40728,24.32275
54504794956086878669739,2578.0,1715,1602201919.0,109.32885,24.25724
54504794956086878669739,2578.0,1715,1602201923.0,109.32885,24.25724
54504794956086878669739,2578.0,1715,1602201927.0,109.32885,24.25724
54504794956268341037995,8041.0,2440,1602210122.0,109.3548,24.26289
54504794957262625967019,8332.0,1936,1602198154.0,109.39965,24.39108
54504794957451604528043,8524.0,2355,1602217131.0,109.38885,24.293020000000002
54504794957451604528043,8825.0,2272,1602251669.0,109.40552,24.30702
54504794958124840651691,7820.0,2359,1602218281.0,109.39625,24.29675
54504794958124840651691,6832.0,1928,1602219940.0,109.40448,24.32166
54504794958124840651691,6832.0,1928,1602237137.0,109.39258999999998,24.3716
54504794958124840651691,7686.0,2340,1602238998.0,109.40444,24.322370000000003
54504794958319187921835,8243.0,2339,1602250991.0,109.31537,24.25999
54504794958330999081899,7101.0,1479,1602201112.0,109.43746000000002,24.30513
54504794958330999081899,531.0,1481,1602208740.0,109.44028,24.325860000000002
54504794958588697119659,7558.0,2372,1602247259.0,109.40652,24.31855
54504794958588697119659,7558.0,2372,1602247278.0,109.40652,24.31855
54504794958592992086955,5254.0,2136,1602225420.0,109.42594,24.29089
54504794958655269112747,1497.0,1708,1602199387.0,109.32173,24.26002
54504794958655269112747,6259.0,1708,1602237741.0,109.32445,24.23254
54504794958662785305515,5043.0,2057,1602203120.0,109.41248999999999,24.31485
54504794958662785305515,6471.0,1985,1602239221.0,109.40575,24.30695
54504794958853911350187,6968.0,2352,1602234241.0,109.40478,24.30538
54504794959071880940459,6190.0,1847,1602221123.0,109.38216000000001,24.28438
54504794959071880940459,7701.0,2355,1602230662.0,109.4059,24.3079
54504794959307030399915,5205.0,2343,1602221277.0,109.3245,24.258770000000002
54504794959307030399915,8048.0,1819,1602224653.0,109.40572,24.31904
54504794959569023404971,8819.0,2464,1602201128.0,109.38968999999999,24.271539999999998
54504794959629152947115,8137.0,2389,1602218129.0,109.38863,24.293129999999998
54504794960008183810987,7997.0,1850,1602211788.0,109.39545,24.30647
54504794960678198709163,7084.0,2391,1602211455.0,109.43415,24.29276
54504794960774835538859,2358.0,1711,1602219232.0,109.32446000000002,24.23682
54504794960774835538859,8253.0,2318,1602220308.0,109.32405,24.26033
54504794960774835538859,6784.0,1671,1602222927.0,109.4054,24.30604
54504794960774835538859,8342.0,1604,1602231885.0,109.42693,24.343239999999998
54504794960774835538859,8342.0,1604,1602239703.0,109.42701000000001,24.333370000000002
54504794960774835538859,2660.0,2349,1602242327.0,109.38922,24.30953
54504794960774835538859,6259.0,1708,1602247336.0,109.32651000000001,24.25696
54504794960785572891563,6548.0,2193,1602217539.0,109.43333,24.29259
54504794960955224099755,6806.0,2350,1602198680.0,109.33326000000001,24.26213
54504794961215069621163,8355.0,2342,1602196798.0,109.36067,24.30885
54504794961215069621163,8289.0,2180,1602239787.0,109.44393000000001,24.32651
54504794961263388003243,6212.0,2347,1602220455.0,109.37246,24.30629
54504794961263388003243,6045.0,1678,1602221307.0,109.38956,24.30872
54504794961344992381867,8458.0,2317,1602220594.0,109.33906999999999,24.26459
54504794961344992381867,7701.0,2355,1602253227.0,109.40642,24.31806
54504794961386868313003,7682.0,2320,1602224665.0,109.32461,24.260070000000002
54504794961472767658923,6212.0,2347,1602202922.0,109.30593,24.26258
54504794961771267951531,5678.0,2361,1602203563.0,109.39183999999999,24.29541
54504794961795963947947,7686.0,2340,1602243497.0,109.3107,24.26095
54504794961839987428267,5873.0,1770,1602214260.0,109.43618000000001,24.308020000000003
54504794961839987428267,6069.0,1763,1602225468.0,109.40952,24.338179999999998
54504794961839987428267,5820.0,1602,1602227493.0,109.43231000000002,24.30482
54504794961981721283499,304.0,2414,1602223301.0,109.32995,24.25834
54504794962016081087403,8120.0,2333,1602215923.0,109.33173000000001,24.25968
54504794962016081087403,8584.0,2322,1602229092.0,109.4056,24.30708
54504794962030039665579,7047.0,2281,1602211424.0,109.43031,24.30509
54504794962030039665579,8824.0,2480,1602213851.0,109.40196,24.30211
54504794962141708815275,7137.0,1636,1602223148.0,109.42736000000001,24.29129
54504794962141708815275,6737.0,2397,1602252346.0,109.44616,24.3199
54504794962569058061227,8315.0,2233,1602218542.0,109.40853999999999,24.32076
54504794962569058061227,8613.0,2255,1602236910.0,109.40947,24.34006
54504794962648514956203,8386.0,2337,1602201088.0,109.38521000000001,24.3035
54504794962829977324459,813.0,2295,1602220317.0,109.39535,24.302629999999997
54504794962829977324459,2673.0,2249,1602253496.0,109.40399,24.31863
54504794962933056539563,8352.0,2334,1602227371.0,109.31212,24.26054
54504794964042231843755,8352.0,2334,1602232176.0,109.37001000000001,24.307479999999998
54504794964042231843755,5205.0,2343,1602238060.0,109.33261999999999,24.261329999999997
54504794964069075389355,7852.0,1883,1602224506.0,109.4014,24.323610000000002
54504794964069075389355,6060.0,2224,1602252844.0,109.40898,24.34218
54504794964069075389355,6060.0,2224,1602252876.0,109.40976,24.33912
54504794964183965764523,8367.0,1659,1602200723.0,109.39066000000001,24.3084
54504794964183965764523,7477.0,8807,1602239354.0,109.40641000000001,24.31546
54504794964336437103531,338.0,2330,1602231996.0,109.40651000000001,24.31701
54504794964336437103531,7686.0,2340,1602238825.0,109.40746999999999,24.32271
54504794964617757461419,6004.0,2279,1602233804.0,109.39923,24.2968
54504794964617757461419,7179.0,2284,1602238446.0,109.43571999999999,24.31733
54504794964617757461419,5609.0,2276,1602245498.0,109.39443999999999,24.28037
54504794964803514796971,7739.0,1718,1602235491.0,109.32963000000001,24.25424
54504794964803514796971,8385.0,2337,1602254568.0,109.32946000000001,24.25783
54504794964872234273707,8485.0,2313,1602227999.0,109.35951999999999,24.306070000000002
54504794965244822686635,7997.0,1850,1602200448.0,109.32836999999999,24.25656
54504794966034022927275,6390.0,2374,1602219868.0,109.39156000000001,24.29521
54504794966034022927275,7311.0,1982,1602221560.0,109.40646000000001,24.31628
54504794966034022927275,5228.0,2067,1602224067.0,109.41266,24.31479
54504794966034022927275,6390.0,2374,1602227950.0,109.40116,24.30193
54504794966162871946155,7050.0,2340,1602209786.0,109.3206,24.26011
54504794966162871946155,7670.0,2329,1602232368.0,109.37378999999999,24.30588
54504794966195084200875,8352.0,2334,1602209957.0,109.30646000000002,24.26152
54504794966195084200875,6758.0,2328,1602227257.0,109.36283,24.31025
54504794966195084200875,7407.0,1766,1602243897.0,109.40961000000001,24.336289999999998
54504794966282057288619,5166.0,1825,1602218956.0,109.42778999999999,24.2063
54504794966282057288619,5166.0,1825,1602218967.0,109.42778999999999,24.2063
54504794966282057288619,2482.0,1622,1602220986.0,109.43276000000002,24.26492
54504794966282057288619,2482.0,1622,1602220993.0,109.43276000000002,24.26492
54504794966282057288619,1409.0,1624,1602223758.0,109.42735,24.34893
54504794966282057288619,1409.0,1624,1602223765.0,109.42735,24.34893
54504794966282057288619,2237.0,1826,1602227515.0,109.43146999999999,24.26783
54504794966282057288619,2237.0,1826,1602227520.0,109.43146999999999,24.26783
54504794966448487271339,8352.0,2334,1602227644.0,109.32433,24.26043
54504794966835034327979,302.0,1951,1602242858.0,109.39826000000001,24.32617
54504794966835034327979,8848.0,1949,1602252280.0,109.40536999999999,24.38498
54504794967612423408555,8591.0,1774,1602203253.0,109.43596000000001,24.31831
54504794967612423408555,6738.0,2114,1602215382.0,109.37491999999999,24.33833
54504794967840056675243,340.0,2208,1602249101.0,109.40553999999999,24.29994
54504794967840056675243,340.0,2208,1602249119.0,109.40553999999999,24.29994
54504794968318945528747,8485.0,2313,1602227378.0,109.39453999999999,24.30268
54504794968770990836651,6197.0,2351,1602244801.0,109.30195,24.25906
54504794968770990836651,6197.0,2351,1602244810.0,109.30195,24.25906
54504794969401277287339,5301.0,1607,1602203238.0,109.50743999999999,24.36467
54504794969401277287339,6317.0,1589,1602238797.0,109.54307,24.38021
54504794969556969851819,8458.0,2317,1602223818.0,109.40578000000001,24.307779999999998
54504794969580592171947,6309.0,2353,1602223733.0,109.30151000000001,24.25925
54504794969861912529835,5228.0,2067,1602217024.0,109.37035,24.307129999999997
54504794970064849734571,6753.0,2192,1602214190.0,109.42348,24.29434
54504794970396635958187,6806.0,2350,1602230255.0,109.39143999999999,24.30828
54504794970713389796267,6188.0,2343,1602211778.0,109.30146,24.25927
54504794970713389796267,7521.0,1788,1602216813.0,109.40874,24.318579999999997
54504794970783183014827,8355.0,2342,1602221978.0,109.32897,24.25745
54504794970783183014827,5111.0,1788,1602224899.0,109.40905,24.31857
54504794970923843193771,8355.0,2342,1602221984.0,109.32897,24.25745
54504794970923843193771,5111.0,1788,1602224909.0,109.40905,24.31857
54504794971418838174635,7997.0,1850,1602216832.0,109.3203,24.259929999999997
54504794971673315052459,5851.0,1614,1602195375.0,109.44991999999999,24.31885
54504794971673315052459,6675.0,2362,1602196663.0,109.40673000000001,24.318620000000003
54504794972147908873131,7827.0,1843,1602216394.0,109.33952,24.2631
54504794972147908873131,5911.0,1599,1602219729.0,109.40101999999999,24.3064
54504794972147908873131,1467.0,1516,1602228193.0,109.42969,24.30024
54504794972147908873131,7620.0,1846,1602230392.0,109.40248999999999,24.30237
54504794972189784804267,8385.0,2337,1602241393.0,109.3244,24.25882
54504794972189784804267,8243.0,2339,1602246096.0,109.40646000000001,24.3175
54504794972244545637291,6767.0,1839,1602240424.0,109.33225,24.26054
54504794972526939737003,8851.0,1614,1602221882.0,109.47981000000001,24.31189
54504794972526939737003,1476.0,1911,1602225606.0,109.42496000000001,24.31863
54504794972526939737003,8479.0,1620,1602231909.0,109.40127,24.30641
54504794972544119606187,7670.0,2329,1602223948.0,109.37151000000001,24.3068
54504794972544119606187,5984.0,1711,1602229347.0,109.32471000000001,24.22326
54504794972938182921131,6390.0,2374,1602233095.0,109.40548999999999,24.30698
54504794973017639750571,2467.0,2480,1602231297.0,109.3658,24.27257
54504794973040188328875,6459.0,1503,1602207547.0,109.52085,24.432570000000002
54504794973040188328875,6459.0,1503,1602207552.0,109.52085,24.432570000000002
54504794973040188328875,2684.0,1729,1602208821.0,109.53348999999999,24.390060000000002
54504794973040188328875,2548.0,1728,1602212821.0,109.51553999999999,24.36889
54504794973122866449323,7041.0,2281,1602237904.0,109.44415,24.32432
54504794973122866449323,6478.0,2286,1602241344.0,109.42618,24.30604
54504794973122866449323,7041.0,2281,1602244493.0,109.44418999999999,24.324720000000003
54504794973520150924203,5211.0,2379,1602206348.0,109.44165,24.3291
54504794973554510662571,973.0,1849,1602239503.0,109.33315,24.26206
54504794973554510662571,6571.0,2359,1602246371.0,109.37361000000001,24.264789999999998
54504794973554510662571,7652.0,2404,1602248744.0,109.40438,24.32142
54504794973562026855339,7625.0,2160,1602200007.0,109.41233000000001,24.30568
54504794973562026855339,7828.0,2166,1602201441.0,109.40338999999999,24.31775
54504794973562026855339,5860.0,2139,1602204695.0,109.41028999999999,24.30145
54504794973562026855339,8542.0,2323,1602205567.0,109.40186000000001,24.3021
54504794973562026855339,8584.0,2322,1602225577.0,109.32449,24.25901
54504794973562026855339,8576.0,2195,1602233954.0,109.40183,24.316860000000002
54504794973984007457707,8185.0,2211,1602227227.0,109.39684,24.30705
54504794973984007457707,8185.0,2211,1602230761.0,109.4506,24.33156
54504794974280360135595,7761.0,1882,1602200711.0,109.3894,24.3382
54504794974280360135595,7136.0,1900,1602234102.0,109.43538000000001,24.334210000000002
54504794974287876328363,8044.0,2345,1602198130.0,109.33901000000002,24.26451
54504794974287876328363,8044.0,2345,1602198156.0,109.33901000000002,24.26451
54504794974728110476203,8540.0,2339,1602221456.0,109.40566000000001,24.30692
54504794974728110476203,6269.0,2333,1602239900.0,109.30136999999999,24.25947
54504794974767838923691,8379.0,2431,1602242408.0,109.35468999999999,24.26267
54504794974767838923691,5019.0,2354,1602243598.0,109.37718999999998,24.2804
54504794974767838923691,8158.0,2269,1602250698.0,109.40563999999999,24.30698
54504794975114657532843,7786.0,1746,1602211752.0,109.48523999999999,24.321279999999998
54504794975114657532843,6039.0,2371,1602215668.0,109.40547,24.30634
54504794975420673952683,8386.0,2337,1602199671.0,109.32835,24.256429999999998
54504794975420673952683,5484.0,1698,1602232497.0,109.41223000000001,24.31771
54504794975420673952683,6272.0,2334,1602239590.0,109.409,24.31951
54504794975501204589483,7406.0,2398,1602236025.0,109.4226,24.29539
54504794975501204589483,1412.0,2400,1602244294.0,109.43598,24.31123
54504794975510868265899,8527.0,1323,1602213410.0,109.37323,24.32912
54504794975612873739179,8579.0,2260,1602224868.0,109.39086,24.290329999999997
54504794975795409849259,6888.0,2374,1602200156.0,109.37325,24.26608
54504794975795409849259,6571.0,2359,1602232618.0,109.39685,24.29702
54504794976385967852459,7511.0,1772,1602205529.0,109.436,24.31832
54504794976868077931435,7917.0,2391,1602229099.0,109.42312,24.29485
