run_id,line_no,vehicle_no,driver_no,plan_run_time,plan_reach_time,real_run_time,real_reach_time
18740403,751,2028,5680,1602196740.0,1602201240.0,1602196671.0,1602203684.0
18740946,751,2028,5680,1602204300.0,1602208740.0,1602204470.0,1602211074.0
18742223,751,2028,5680,1602212040.0,1602216540.0,1602212022.0,1602218250.0
18743025,751,2028,8606,1602219600.0,1602224100.0,1602219595.0,1602225622.0
18744011,751,2028,8606,1602227700.0,1602232200.0,1602227719.0,1602234482.0
18744963,751,2028,8606,1602235800.0,1602240300.0,1602235937.0,1602243956.0
18740434,921,2029,6003,1602200160.0,1602202920.0,1602200112.0,1602203063.0
18741288,921,2029,6003,1602204540.0,1602207300.0,1602204517.0,1602207524.0
18741834,921,2029,6003,1602208860.0,1602211620.0,1602208838.0,1602212078.0
18742335,921,2029,6003,1602212460.0,1602215220.0,1602212413.0,1602215537.0
18742756,921,2029,6003,1602216060.0,1602218820.0,1602216032.0,1602219009.0
18743100,921,2029,6003,1602221760.0,1602224520.0,1602221747.0,1602224606.0
18743672,921,2029,6003,1602225960.0,1602228720.0,1602225948.0,1602229295.0
18743695,921,2029,8398,1602230160.0,1602232920.0,1602230123.0,1602233090.0
18744783,921,2029,8398,1602234360.0,1602237120.0,1602234364.0,1602237216.0
18745324,921,2029,8398,1602238560.0,1602241320.0,1602238540.0,1602242022.0
18745664,921,2029,8398,1602242760.0,1602245520.0,1602242737.0,1602245796.0
18745732,921,2029,8398,1602247200.0,1602249960.0,1602247194.0,1602250043.0
18745740,921,2029,8398,1602251520.0,1602254280.0,1602251515.0,1602253825.0
18745754,921,2029,8398,1602256020.0,1602258780.0,1602256002.0,1602258265.0
18740441,921,2030,5049,1602197760.0,1602200520.0,1602197698.0,1602200411.0
18741010,921,2030,5049,1602201660.0,1602204420.0,1602201658.0,1602204575.0
18741455,921,2030,5049,1602205980.0,1602208740.0,1602206043.0,1602208901.0
18741984,921,2030,5049,1602210300.0,1602213060.0,1602210247.0,1602213134.0
18742486,921,2030,5049,1602213900.0,1602216660.0,1602213898.0,1602216921.0
18742908,921,2030,5049,1602217800.0,1602220500.0,1602217896.0,1602221027.0
18743313,921,2030,5049,1602223020.0,1602225780.0,1602222941.0,1602225792.0
18743676,921,2030,6133,1602229860.0,1602232620.0,1602229808.0,1602232826.0
18744760,921,2030,6133,1602234060.0,1602236820.0,1602233989.0,1602237047.0
18745294,921,2030,6133,1602238200.0,1602240960.0,1602238102.0,1602242017.0
18740433,921,2031,6133,1602196200.0,1602198960.0,1602196171.0,1602198681.0
18740739,921,2031,6133,1602199860.0,1602202620.0,1602199786.0,1602202771.0
18741250,921,2031,6133,1602204180.0,1602206940.0,1602204136.0,1602207085.0
18743694,921,2031,2096,1602227220.0,1602229980.0,1602227185.0,1602230377.0
18744497,921,2031,2096,1602231660.0,1602234420.0,1602231699.0,1602234527.0
18744971,921,2031,2096,1602235860.0,1602238620.0,1602235878.0,1602238883.0
18745476,921,2031,2096,1602240180.0,1602242940.0,1602240195.0,1602243073.0
18745675,921,2031,2096,1602244620.0,1602247380.0,1602244616.0,1602247466.0
18745735,921,2031,2096,1602248820.0,1602251580.0,1602248971.0,1602251551.0
18745746,921,2031,2096,1602253140.0,1602255900.0,1602253157.0,1602255484.0
18740430,921,2032,7541,1602198960.0,1602201720.0,1602199072.0,1602201935.0
18741156,921,2032,7541,1602203100.0,1602205860.0,1602203094.0,1602205843.0
18741612,921,2032,7541,1602207780.0,1602210540.0,1602207808.0,1602210711.0
18742197,921,2032,7541,1602211740.0,1602214500.0,1602211725.0,1602214631.0
18742675,921,2032,7541,1602215340.0,1602218100.0,1602215316.0,1602218119.0
18742936,921,2032,7541,1602220200.0,1602222900.0,1602220205.0,1602223103.0
18743590,921,2032,7541,1602224700.0,1602227460.0,1602224535.0,1602227513.0
18743689,921,2032,8594,1602228960.0,1602231720.0,1602228960.0,1602231720.0
18744675,921,2032,8594,1602233160.0,1602235920.0,1602233141.0,1602236117.0
18745214,921,2032,8594,1602237120.0,1602239880.0,1602237097.0,1602240508.0
18745659,921,2032,8594,1602241680.0,1602244440.0,1602241680.0,1602244440.0
18745731,921,2032,8594,1602246660.0,1602249420.0,1602246632.0,1602249595.0
18745739,921,2032,8594,1602250980.0,1602253740.0,1602250834.0,1602253664.0
18745752,921,2032,8594,1602255420.0,1602258180.0,1602255393.0,1602257800.0
18740171,231,2033,5933,1602195840.0,1602201840.0,1602195787.0,1602201382.0
18741110,231,2033,5933,1602203040.0,1602209040.0,1602203103.0,1602209528.0
18742064,231,2033,5933,1602210900.0,1602216900.0,1602210858.0,1602216539.0
18742863,231,2033,8328,1602217800.0,1602223800.0,1602217709.0,1602222904.0
18743563,231,2033,8328,1602224940.0,1602230940.0,1602224891.0,1602230554.0
18744505,231,2033,8328,1602232680.0,1602238680.0,1602232080.0,1602239279.0
18740008,261,2034,7003,1602195960.0,1602201361.0,1602195720.0,1602200235.0
18740998,261,2034,7003,1602202200.0,1602207600.0,1602202127.0,1602207307.0
18741796,261,2034,7003,1602208500.0,1602213900.0,1602208422.0,1602213598.0
18742571,261,2034,7003,1602215400.0,1602220800.0,1602215322.0,1602221478.0
18743424,261,2034,5590,1602221820.0,1602227220.0,1602221781.0,1602227388.0
18744211,261,2034,5590,1602228120.0,1602233520.0,1602228166.0,1602233624.0
18744838,261,2034,5590,1602234480.0,1602239280.0,1602234497.0,1602240325.0
18745542,261,2034,5590,1602241200.0,1602246600.0,1602241337.0,1602246333.0
18745580,261,2034,5590,1602247500.0,1602252900.0,1602247459.0,1602252135.0
18740015,521,2035,230,1602196200.0,1602199320.0,1602196200.0,1602199875.0
18740728,381,2035,230,1602199320.0,1602202620.0,1602199080.0,1602202380.0
18740968,521,2035,230,1602202500.0,1602205620.0,1602201900.0,1602206219.0
18740977,521,2036,230,1602202500.0,1602205620.0,1602202463.0,1602206030.0
18741633,521,2036,230,1602208500.0,1602211620.0,1602208470.0,1602211926.0
18742312,521,2036,230,1602214500.0,1602217620.0,1602214464.0,1602217786.0
18742992,521,2036,230,1602221400.0,1602224520.0,1602221311.0,1602224592.0
18743822,521,2036,230,1602228600.0,1602231720.0,1602228529.0,1602231904.0
18744682,521,2036,230,1602235800.0,1602238920.0,1602235737.0,1602239719.0
18740018,521,2038,6458,1602201000.0,1602204120.0,1602200956.0,1602205197.0
18741540,521,2038,6458,1602207000.0,1602210120.0,1602206947.0,1602210387.0
18742152,521,2038,6458,1602213000.0,1602216120.0,1602212964.0,1602216465.0
18742853,521,2038,6458,1602219600.0,1602222720.0,1602219594.0,1602222782.0
18743548,521,2038,6458,1602226800.0,1602229920.0,1602226749.0,1602229990.0
18744438,521,2038,6458,1602234000.0,1602237120.0,1602234022.0,1602237651.0
18745385,521,2038,6458,1602241200.0,1602244320.0,1602241192.0,1602244656.0
18740017,521,2039,5239,1602199500.0,1602202620.0,1602199523.0,1602203795.0
18741356,521,2039,5239,1602205500.0,1602208620.0,1602205487.0,1602208944.0
18741991,521,2039,5239,1602211500.0,1602214620.0,1602211493.0,1602214972.0
18742705,521,2039,5239,1602217800.0,1602220920.0,1602217861.0,1602221173.0
18743382,521,2039,5239,1602225000.0,1602228120.0,1602224999.0,1602228395.0
18744303,521,2039,5239,1602232200.0,1602235320.0,1602232181.0,1602235542.0
18745159,521,2039,5239,1602239400.0,1602242520.0,1602239379.0,1602242948.0
18740016,521,2040,7230,1602198000.0,1602201120.0,1602197964.0,1602202150.0
18741174,521,2040,7230,1602204000.0,1602207120.0,1602203956.0,1602207500.0
18741830,521,2040,7230,1602210000.0,1602213120.0,1602209945.0,1602213573.0
18742568,521,2040,7230,1602216000.0,1602219120.0,1602215944.0,1602219454.0
18743145,521,2040,7230,1602223200.0,1602226320.0,1602223169.0,1602226667.0
18744131,521,2040,7230,1602230400.0,1602233520.0,1602230380.0,1602234293.0
18744934,521,2040,7230,1602237600.0,1602240720.0,1602237556.0,1602241650.0
18740361,771,2041,5241,1602201600.0,1602205800.0,1602201576.0,1602206927.0
18741744,771,2041,5241,1602208800.0,1602213000.0,1602208773.0,1602213391.0
18742538,771,2041,5241,1602217200.0,1602221400.0,1602217125.0,1602221206.0
18743388,771,2041,5241,1602226800.0,1602231000.0,1602226746.0,1602231089.0
18744598,771,2041,5241,1602234000.0,1602238200.0,1602234083.0,1602238932.0
18745512,771,2041,5241,1602241200.0,1602245400.0,1602241197.0,1602245228.0
18740360,771,2042,5834,1602198000.0,1602202200.0,1602198087.0,1602204401.0
18741433,771,2042,5834,1602205200.0,1602209400.0,1602205151.0,1602210269.0
18742141,771,2042,5834,1602212400.0,1602216600.0,1602212554.0,1602217644.0
18742975,771,2042,5834,1602222000.0,1602226200.0,1602221967.0,1602226876.0
18744164,771,2042,5834,1602230400.0,1602234600.0,1602230447.0,1602235316.0
18745119,771,2042,5834,1602237600.0,1602241800.0,1602237612.0,1602242820.0
18741254,751,2043,5373,1602201000.0,1602205500.0,1602201000.0,1602213726.0
18742594,751,2043,5373,1602216000.0,1602220501.0,1602216000.0,1602221857.0
18743573,751,2043,8428,1602224100.0,1602228600.0,1602224272.0,1602230266.0
18744473,751,2043,8428,1602231480.0,1602235980.0,1602231601.0,1602238099.0
18745426,751,2043,8428,1602239400.0,1602243900.0,1602239558.0,1602245650.0
18740408,751,2043,6517,1602200280.0,1602204780.0,1602199680.0,1602205379.0
18740401,751,2044,6010,1602195300.0,1602199800.0,1602195271.0,1602201945.0
18740916,751,2044,6010,1602202500.0,1602206940.0,1602202582.0,1602209025.0
18742001,751,2044,6010,1602211020.0,1602215520.0,1602210964.0,1602217308.0
18742949,751,2044,8609,1602218700.0,1602223200.0,1602218690.0,1602224891.0
18743898,751,2044,8609,1602226800.0,1602231300.0,1602226821.0,1602233238.0
18744793,751,2044,8609,1602235080.0,1602239580.0,1602235035.0,1602241884.0
18740409,751,2045,8634,1602200640.0,1602205080.0,1602200630.0,1602208363.0
18741934,751,2045,8634,1602209040.0,1602213540.0,1602209345.0,1602216192.0
18742817,751,2045,8634,1602216900.0,1602221400.0,1602216883.0,1602223232.0
18743611,751,2045,2681,1602225000.0,1602229500.0,1602225100.0,1602231543.0
18744647,751,2045,2681,1602232200.0,1602236700.0,1602232159.0,1602239179.0
18745477,751,2045,2681,1602240300.0,1602244800.0,1602240378.0,1602246158.0
18740405,751,2046,5887,1602198180.0,1602202680.0,1602198071.0,1602205061.0
18741524,751,2046,5887,1602206100.0,1602210600.0,1602205952.0,1602212044.0
18742326,751,2046,5887,1602214020.0,1602218520.0,1602214008.0,1602219934.0
18743199,751,2046,8015,1602221400.0,1602225900.0,1602221315.0,1602227622.0
18744246,751,2046,8015,1602229320.0,1602233820.0,1602229218.0,1602235546.0
18745160,751,2046,8015,1602236520.0,1602241020.0,1602236517.0,1602244166.0
18740426,801,2049,1130,1602198000.0,1602204601.0,1602197880.0,1602200909.0
18741058,801,2049,1130,1602202500.0,1602209100.0,1602202715.0,1602209944.0
18741997,801,2049,1130,1602212700.0,1602219300.0,1602212892.0,1602219695.0
18743166,801,2049,1130,1602223500.0,1602230100.0,1602223493.0,1602230740.0
18744427,801,2049,1130,1602234000.0,1602240600.0,1602234047.0,1602241264.0
18740428,801,2050,5489,1602200400.0,1602203701.0,1602199680.0,1602204048.0
18741399,801,2050,5489,1602205500.0,1602212100.0,1602205498.0,1602212244.0
18742349,801,2050,5489,1602216300.0,1602222901.0,1602216300.0,1602223555.0
18743559,801,2050,5489,1602227100.0,1602233700.0,1602227132.0,1602234154.0
18744904,801,2050,5489,1602236400.0,1602243000.0,1602236459.0,1602243712.0
18741390,801,2050,5489,1602204360.0,1602210960.0,1602203760.0,1602211679.0
18740423,801,2051,1129,1602198000.0,1602201300.0,1602198041.0,1602205292.0
18741548,801,2051,1129,1602207300.0,1602213900.0,1602207331.0,1602213462.0
18742555,801,2051,1129,1602218100.0,1602224700.0,1602218160.0,1602225425.0
18743804,801,2051,1129,1602228900.0,1602235500.0,1602228842.0,1602235675.0
18745168,801,2051,1129,1602237600.0,1602244200.0,1602237631.0,1602243661.0
18740424,801,2052,1424,1602199500.0,1602202800.0,1602199525.0,1602206606.0
18741705,801,2052,1424,1602209100.0,1602215700.0,1602209196.0,1602216233.0
18742825,801,2052,1424,1602219900.0,1602226500.0,1602219972.0,1602227250.0
18744127,801,2052,1424,1602230700.0,1602237300.0,1602230675.0,1602237614.0
18745178,801,2052,1424,1602239400.0,1602246000.0,1602239377.0,1602244024.0
18740845,801,2052,1424,1602202500.0,1602209100.0,1602201780.0,1602209699.0
18740427,801,2053,6928,1602199200.0,1602205801.0,1602197520.0,1602202652.0
18741234,801,2053,6928,1602204000.0,1602210601.0,1602204000.0,1602211229.0
18742165,801,2053,6928,1602214500.0,1602221100.0,1602214638.0,1602221329.0
18743411,801,2053,6928,1602225300.0,1602231900.0,1602225454.0,1602232173.0
18744700,801,2053,6928,1602235200.0,1602241800.0,1602235204.0,1602242503.0
18740425,801,2054,5081,1602201000.0,1602207600.0,1602201122.0,1602207686.0
18741850,801,2054,5081,1602210900.0,1602217500.0,1602210880.0,1602218193.0
18742919,801,2054,5081,1602221700.0,1602228300.0,1602221890.0,1602228453.0
18744306,801,2054,5081,1602232500.0,1602239100.0,1602232443.0,1602239283.0
18745179,801,2054,5081,1602241200.0,1602247800.0,1602241131.0,1602245754.0
18739910,21,2055,7111,1602198360.0,1602201360.0,1602198346.0,1602203050.0
18741285,21,2055,7111,1602203400.0,1602206400.0,1602203430.0,1602206907.0
18741742,21,2055,7111,1602207660.0,1602210660.0,1602207796.0,1602211165.0
18742233,21,2055,7111,1602211560.0,1602214560.0,1602211557.0,1602214879.0
18742700,21,2055,7111,1602215580.0,1602218580.0,1602215554.0,1602219053.0
18742953,21,2055,7111,1602220560.0,1602223560.0,1602220542.0,1602224024.0
18743775,21,2055,7111,1602224640.0,1602227640.0,1602224593.0,1602228004.0
18743944,21,2055,6974,1602229560.0,1602232560.0,1602229560.0,1602232560.0
18743967,21,2055,6974,1602234300.0,1602237300.0,1602234291.0,1602238804.0
18745502,21,2055,6974,1602239160.0,1602242160.0,1602239129.0,1602242787.0
18745767,21,2055,6974,1602243300.0,1602246300.0,1602243279.0,1602246472.0
18745788,21,2055,6974,1602247500.0,1602250500.0,1602247545.0,1602251042.0
18745806,21,2055,6974,1602251400.0,1602254400.0,1602251474.0,1602254414.0
18745824,21,2055,6974,1602255240.0,1602258240.0,1602255179.0,1602258154.0
18739923,141,2057,5043,1602195000.0,1602199020.0,1602195110.0,1602198940.0
18740922,141,2057,5043,1602200400.0,1602204420.0,1602200431.0,1602205076.0
18741526,141,2057,5043,1602206160.0,1602210180.0,1602206192.0,1602210405.0
18742154,141,2057,5043,1602211920.0,1602215940.0,1602211914.0,1602216017.0
18742805,141,2057,5043,1602217680.0,1602221700.0,1602217719.0,1602222061.0
18743473,141,2057,7760,1602223440.0,1602227460.0,1602223387.0,1602227366.0
18743741,141,2057,7760,1602229200.0,1602233220.0,1602229139.0,1602233241.0
18744794,141,2057,7760,1602235440.0,1602239460.0,1602235374.0,1602239805.0
18745618,141,2057,7760,1602240840.0,1602244860.0,1602240766.0,1602244787.0
18746165,141,2057,7760,1602245820.0,1602249840.0,1602245841.0,1602249762.0
18739924,141,2058,6134,1602195600.0,1602199620.0,1602195522.0,1602199065.0
18740930,141,2058,6134,1602201000.0,1602205020.0,1602201302.0,1602205298.0
18741549,141,2058,6134,1602206880.0,1602210900.0,1602206825.0,1602210721.0
18742201,141,2058,6134,1602212640.0,1602216660.0,1602212761.0,1602217371.0
18742954,141,2058,6134,1602218400.0,1602222420.0,1602218311.0,1602222652.0
18743535,141,2058,8049,1602224160.0,1602228180.0,1602224292.0,1602229165.0
18743743,141,2058,8049,1602229920.0,1602233940.0,1602229907.0,1602234297.0
18744936,141,2058,8049,1602236040.0,1602240060.0,1602236016.0,1602241046.0
18745725,141,2058,8049,1602241440.0,1602245460.0,1602241430.0,1602245624.0
18746230,141,2058,8049,1602246600.0,1602250620.0,1602246591.0,1602250770.0
18739925,141,2059,8281,1602196200.0,1602200220.0,1602196258.0,1602199791.0
18740971,141,2059,8281,1602201600.0,1602205620.0,1602201749.0,1602206037.0
18741635,141,2059,8281,1602207600.0,1602211620.0,1602207641.0,1602211798.0
18742298,141,2059,8281,1602213360.0,1602217380.0,1602213366.0,1602217684.0
18742977,141,2059,8281,1602219120.0,1602223140.0,1602219131.0,1602223131.0
18743597,141,2059,6050,1602224880.0,1602228900.0,1602225160.0,1602229177.0
18743744,141,2059,6050,1602230640.0,1602234660.0,1602230717.0,1602234765.0
18745005,141,2059,6050,1602236640.0,1602240660.0,1602236671.0,1602241718.0
18745876,141,2059,6050,1602242100.0,1602246120.0,1602242286.0,1602246300.0
18746239,141,2059,6050,1602247380.0,1602251400.0,1602247382.0,1602251357.0
18740620,9005,2060,7549,1602203400.0,1602208200.0,1602203400.0,1602208200.0
18740621,9005,2060,7549,1602210600.0,1602215400.0,1602210600.0,1602215400.0
18740622,9005,2060,7549,1602217800.0,1602222600.0,1602217800.0,1602222600.0
18740623,9005,2060,7549,1602225000.0,1602229800.0,1602225000.0,1602229800.0
18740624,9005,2060,7549,1602232200.0,1602237000.0,1602232200.0,1602237000.0
18740625,9005,2060,7549,1602239400.0,1602244200.0,1602239400.0,1602244200.0
18740480,9005,2060,7549,1602203400.0,1602208200.0,1602202800.0,1602208799.0
18739929,141,2061,8834,1602198600.0,1602202620.0,1602198536.0,1602202584.0
18741218,141,2061,8834,1602204060.0,1602208080.0,1602203972.0,1602208050.0
18741928,141,2061,8834,1602209760.0,1602213780.0,1602209672.0,1602213867.0
18742611,141,2061,8834,1602215520.0,1602219540.0,1602215452.0,1602219621.0
18743157,141,2061,8834,1602221280.0,1602225300.0,1602221200.0,1602225380.0
18743734,141,2061,7055,1602227040.0,1602231060.0,1602227147.0,1602231131.0
18740626,9005,2062,7783,1602199800.0,1602204600.0,1602199800.0,1602204600.0
18740627,9005,2062,7783,1602207000.0,1602211800.0,1602207000.0,1602211800.0
18740628,9005,2062,7783,1602214200.0,1602219000.0,1602214200.0,1602219000.0
18740629,9005,2062,7783,1602221400.0,1602226200.0,1602221400.0,1602226200.0
18740630,9005,2062,7783,1602228600.0,1602233400.0,1602228600.0,1602233400.0
18740631,9005,2062,7783,1602235800.0,1602240600.0,1602235800.0,1602240600.0
18740632,9005,2062,7783,1602243000.0,1602247800.0,1602243000.0,1602247800.0
18740478,9005,2062,7783,1602199800.0,1602204600.0,1602199200.0,1602205199.0
18739927,141,2063,6980,1602197400.0,1602201420.0,1602197378.0,1602201241.0
18741093,141,2063,6980,1602202800.0,1602206820.0,1602202881.0,1602207062.0
18741849,141,2063,2544,1602209040.0,1602213060.0,1602209013.0,1602213038.0
18742470,141,2063,2544,1602214800.0,1602218820.0,1602214754.0,1602219038.0
18743107,141,2063,2544,1602220560.0,1602224580.0,1602220533.0,1602224319.0
18743733,141,2063,2377,1602226320.0,1602230340.0,1602226306.0,1602230516.0
18743746,141,2063,6980,1602232080.0,1602236100.0,1602232087.0,1602236454.0
18745249,141,2063,6980,1602237840.0,1602241860.0,1602237829.0,1602243392.0
18739916,21,2064,7842,1602199800.0,1602202740.0,1602199981.0,1602204341.0
18741429,21,2064,7842,1602204960.0,1602207960.0,1602204870.0,1602208138.0
18741909,21,2064,7842,1602208800.0,1602211800.0,1602208822.0,1602212308.0
18742353,21,2064,7842,1602212700.0,1602215700.0,1602212701.0,1602216218.0
18742824,21,2064,7842,1602216780.0,1602219780.0,1602216878.0,1602220269.0
18743269,21,2064,7842,1602221760.0,1602224760.0,1602221682.0,1602225207.0
18743925,21,2064,7842,1602226080.0,1602229080.0,1602226018.0,1602229689.0
18743949,21,2064,8404,1602230400.0,1602233400.0,1602230363.0,1602234000.0
18744884,21,2064,8404,1602235500.0,1602238500.0,1602235431.0,1602239554.0
18745590,21,2064,8404,1602240060.0,1602243060.0,1602240058.0,1602243460.0
18745771,21,2064,8404,1602244560.0,1602247560.0,1602244466.0,1602248227.0
18745794,21,2064,8404,1602248760.0,1602251760.0,1602248855.0,1602251885.0
18745813,21,2064,8404,1602252840.0,1602255840.0,1602252794.0,1602255486.0
18745830,21,2064,8404,1602256860.0,1602259860.0,1602256797.0,1602259980.0
18739922,141,2065,6348,1602194400.0,1602198420.0,1602194411.0,1602197812.0
18740862,141,2065,6348,1602199800.0,1602203820.0,1602199971.0,1602204079.0
18741395,141,2065,6348,1602205440.0,1602209460.0,1602205444.0,1602209668.0
18742086,141,2065,6348,1602211200.0,1602215220.0,1602211166.0,1602215398.0
18742745,141,2065,6348,1602216960.0,1602220980.0,1602216952.0,1602221440.0
18743418,141,2065,8835,1602222720.0,1602226740.0,1602222749.0,1602226762.0
18743739,141,2065,8835,1602228480.0,1602232500.0,1602228446.0,1602232450.0
18744726,141,2065,8835,1602233520.0,1602237540.0,1602233629.0,1602237436.0
18745371,141,2065,8835,1602239040.0,1602243060.0,1602239001.0,1602243520.0
18746091,141,2065,8835,1602244380.0,1602248400.0,1602244371.0,1602248337.0
18739926,141,2066,743,1602196800.0,1602200820.0,1602196783.0,1602200577.0
18741028,141,2066,743,1602202200.0,1602206220.0,1602202225.0,1602206324.0
18741673,141,2066,743,1602208320.0,1602212340.0,1602208355.0,1602212687.0
18742413,141,2066,743,1602214080.0,1602218100.0,1602213979.0,1602218395.0
18743028,141,2066,743,1602219840.0,1602223860.0,1602219698.0,1602223911.0
18743732,141,2066,7849,1602225600.0,1602229620.0,1602225662.0,1602230228.0
18743745,141,2066,7849,1602231360.0,1602235380.0,1602231363.0,1602235919.0
18745194,141,2066,7849,1602237240.0,1602241260.0,1602237255.0,1602243372.0
18745897,141,2066,7849,1602242760.0,1602246780.0,1602242760.0,1602247860.0
18746081,141,2066,7849,1602243720.0,1602247740.0,1602243654.0,1602247914.0
18746240,141,2066,7849,1602248760.0,1602252780.0,1602248874.0,1602252583.0
18739930,141,2067,5228,1602199200.0,1602203220.0,1602199185.0,1602203567.0
18741332,141,2067,5228,1602204780.0,1602208800.0,1602204652.0,1602208910.0
18741987,141,2067,5228,1602210480.0,1602214500.0,1602210393.0,1602214488.0
18742660,141,2067,5228,1602216240.0,1602220260.0,1602216212.0,1602220535.0
18743305,141,2067,5228,1602222000.0,1602226020.0,1602221859.0,1602225968.0
18743736,141,2067,8282,1602227760.0,1602231780.0,1602228068.0,1602232369.0
18744717,141,2067,8282,1602234240.0,1602238260.0,1602234426.0,1602238854.0
18745504,141,2067,8282,1602239640.0,1602243660.0,1602239544.0,1602243986.0
18746116,141,2067,8282,1602245100.0,1602249120.0,1602245098.0,1602249135.0
18746243,141,2067,8282,1602250200.0,1602254220.0,1602250101.0,1602253808.0
18739928,141,2068,2544,1602198000.0,1602202020.0,1602197953.0,1602202265.0
18741183,141,2068,2544,1602203400.0,1602207420.0,1602203365.0,1602207682.0
18743747,141,2068,2377,1602232800.0,1602236820.0,1602232772.0,1602236840.0
18745278,141,2068,2377,1602238440.0,1602242460.0,1602238442.0,1602243816.0
18745899,141,2068,2377,1602243420.0,1602247440.0,1602243420.0,1602247440.0
18746099,141,2068,2377,1602245040.0,1602249060.0,1602245040.0,1602249060.0
18746241,141,2068,2377,1602248040.0,1602252060.0,1602248038.0,1602252156.0
18746109,141,2068,2377,1602245040.0,1602249060.0,1602244440.0,1602249659.0
18740432,921,2069,7054,1602195600.0,1602198360.0,1602195939.0,1602198136.0
18740738,921,2069,7054,1602199560.0,1602202320.0,1602199565.0,1602202412.0
18741196,921,2069,7054,1602203820.0,1602206580.0,1602203827.0,1602206935.0
18741746,921,2069,7054,1602208500.0,1602211260.0,1602208497.0,1602217097.0
18740729,921,2070,2655,1602193800.0,1602196561.0,1602193800.0,1602195798.0
18740438,921,2070,2655,1602196680.0,1602199440.0,1602196675.0,1602199615.0
18740740,921,2070,2655,1602200760.0,1602203520.0,1602200696.0,1602203722.0
18741351,921,2070,2655,1602205260.0,1602208020.0,1602205225.0,1602208598.0
18743699,921,2070,2655,1602230760.0,1602233520.0,1602230736.0,1602233870.0
18744871,921,2070,2655,1602234960.0,1602237720.0,1602234918.0,1602238173.0
18745438,921,2070,2655,1602239160.0,1602241920.0,1602239108.0,1602242310.0
18740220,291,2071,8087,1602200880.0,1602206280.0,1602200898.0,1602208554.0
18741950,291,2071,8087,1602210900.0,1602216300.0,1602210926.0,1602216968.0
18742394,291,2071,8087,1602218280.0,1602223681.0,1602218280.0,1602224461.0
18743370,291,2071,8322,1602226800.0,1602232200.0,1602226868.0,1602232521.0
18742717,291,2071,8087,1602227100.0,1602232500.0,1602226860.0,1602233220.0
18743228,291,2071,8087,1602227280.0,1602232680.0,1602226920.0,1602233400.0
18744034,291,2071,8322,1602234720.0,1602240120.0,1602234673.0,1602242032.0
18744097,291,2071,8322,1602243900.0,1602249300.0,1602243903.0,1602248989.0
18744109,291,2071,8322,1602250800.0,1602256200.0,1602250771.0,1602255652.0
18740211,291,2072,8614,1602194400.0,1602199800.0,1602194391.0,1602201139.0
18741079,291,2072,8614,1602202320.0,1602207720.0,1602202339.0,1602209214.0
18742023,291,2072,8614,1602210240.0,1602215640.0,1602210256.0,1602216625.0
18742383,291,2072,7129,1602216840.0,1602222240.0,1602216911.0,1602222701.0
18742465,291,2072,7129,1602224520.0,1602229920.0,1602224220.0,1602230580.0
18743184,291,2072,7129,1602224220.0,1602229620.0,1602224220.0,1602230580.0
18743213,291,2072,7129,1602225120.0,1602230520.0,1602224760.0,1602230640.0
18743361,291,2072,7129,1602224760.0,1602230160.0,1602224765.0,1602230652.0
18744029,291,2072,7129,1602231840.0,1602237240.0,1602231823.0,1602238009.0
18744051,291,2072,7129,1602239040.0,1602244440.0,1602239013.0,1602244724.0
18744069,291,2072,7129,1602242640.0,1602248040.0,1602240720.0,1602248040.0
18740216,291,2073,7304,1602198000.0,1602203400.0,1602198000.0,1602205477.0
18741571,291,2073,7304,1602206880.0,1602212280.0,1602206896.0,1602213312.0
18742339,291,2073,7304,1602213960.0,1602219360.0,1602213939.0,1602219783.0
18743176,291,2073,7657,1602221520.0,1602226920.0,1602221528.0,1602227506.0
18744007,291,2073,7657,1602228960.0,1602234360.0,1602228946.0,1602234978.0
18744042,291,2073,7657,1602236520.0,1602241920.0,1602236543.0,1602243856.0
18744102,291,2073,7657,1602246000.0,1602251400.0,1602245963.0,1602251543.0
18740213,291,2074,7675,1602195840.0,1602201240.0,1602195839.0,1602203589.0
18741336,291,2074,7675,1602205980.0,1602211380.0,1602205980.0,1602212079.0
18742322,291,2074,7675,1602212520.0,1602217920.0,1602212527.0,1602217994.0
18742401,291,2074,7933,1602219000.0,1602224400.0,1602218897.0,1602224465.0
18743219,291,2074,7933,1602225840.0,1602231240.0,1602225360.0,1602231480.0
18743364,291,2074,7933,1602225480.0,1602230880.0,1602225409.0,1602231566.0
18742713,291,2074,7933,1602225480.0,1602230880.0,1602225420.0,1602231780.0
18744031,291,2074,7933,1602233280.0,1602238680.0,1602233069.0,1602240089.0
18744057,291,2074,7933,1602241200.0,1602246600.0,1602241104.0,1602246863.0
18740215,291,2075,7774,1602197280.0,1602202680.0,1602197370.0,1602204920.0
18741498,291,2075,7774,1602205260.0,1602210660.0,1602205337.0,1602212043.0
18742324,291,2075,7774,1602213240.0,1602218640.0,1602213380.0,1602219495.0
18742418,291,2075,7577,1602220620.0,1602226020.0,1602220503.0,1602226174.0
18744003,291,2075,7577,1602228240.0,1602233640.0,1602228251.0,1602234339.0
18744041,291,2075,7577,1602236160.0,1602241560.0,1602236280.0,1602241680.0
18744101,291,2075,7577,1602243000.0,1602248400.0,1602243060.0,1602248454.0
18740214,291,2076,7130,1602196560.0,1602201960.0,1602196554.0,1602203597.0
