line_no,station_no,actual_dis,Ave_travelTime,Ave_bus_stopTime,morningAve_travelTime,morningAve_bus_stopTime,noonAve_travelTime,noonAve_bus_stopTime,evenAve_travelTime,evenAve_bus_stopTime,otherAve_travelTime,otherAve_bus_stopTime
341,36,281,72.4069565068121,13.8495652364648,69.9299999078115,14.1366666952769,64.7999999523163,12.2000000476837,NaN,NaN,76.1400000027248,14.5600000108991
341,37,357,47.2499999689019,22.4021739441416,51.5700000127157,23.3966666857402,40.5,20.9500000476837,NaN,NaN,49.7957142421177,23.1757143224989
341,38,1420,143.628260882004,29.4673912836158,143.100000063578,28.0999999046326,133.245000004768,21.3049999475479,NaN,NaN,150.621428574835,32.4571428469249
341,39,603,109.42043477556,33.4621739491172,98.8199999332428,33.2800001303355,52.6499999761581,23.8500000238419,NaN,NaN,127.343571441514,36.1921428782599
341,40,831,172.565217370572,24.3869565051535,180.629999955495,25.7699999809265,145.799999952316,21.25,NaN,NaN,178.547142846244,25.1457142489297
341,41,364,36.9173913209335,10,41.3000000317891,10,35.4500000476837,10,NaN,NaN,37.7642857347216,10
351,1,0,0,13.3913043478261,0,11.4285714285714,0,12,NaN,NaN,0,15.1538461538462
351,2,454,128.123913054881,24.6195652122083,131.785714319774,25.0428571360452,116.528571435383,26.2142856802259,NaN,NaN,133.142307703312,25.1423076849717
351,3,597,93.4810869590096,24.6949999954389,87.1842856747763,24.2728571551187,83.2457143238613,21.3542857170105,NaN,NaN,101.947692311727,25.7523076992769
351,4,628,127.976739126703,30.7123912935672,123.014285666602,35.5571429048266,129.748571429934,25.9942856856755,NaN,NaN,128.367692305492,31.0053845919096
351,5,844,131.613260875578,27.1671739298364,134.984999974569,26.5483333667119,128.36571427754,32.9771429130009,NaN,NaN,132.462692315762,24.937307706246
351,6,520,123.597391289213,27.8373912987502,154.169999996821,31.6799999475479,107.564999977748,18.9516666332881,NaN,NaN,123.206538429627,28.4011538670613
351,7,486,134.961521755094,30.703695634137,119.430000066757,24.555714232581,147.735000014305,30.9316666523616,NaN,NaN,133.712400007248,31.0355999851227
351,8,608,125.975869577864,40.3849999956463,115.058571440833,42.7128571442195,122.685000022252,36.3816666603088,NaN,NaN,127.690800018311,41.0611999893189
351,9,3477,237.166739183923,67.0571738637012,238.725000063578,82.1249999205271,242.160000006358,69.9066666762034,NaN,NaN,235.515185241346,66.177407361843
351,10,1081,220.001086996949,42.0967390900073,214.508571454457,41.1199999877385,207.165000001589,37.0016666650772,NaN,NaN,220.629600048065,43.3223999404907
351,11,411,125.988043463748,33.3489130683567,106.571428537369,26.485714333398,116.999999960264,26.7333333889643,NaN,NaN,128.27999998905,35.1311111361892
351,12,975,197.757391292116,35.7708695504976,218.4899999698,36.6266666650772,194.504999955495,34.0783332983653,NaN,NaN,195.826666664194,36.5659259072057
351,13,570,101.854565252428,20.0128260643586,100.035000046094,18.9316666523616,100.98000005881,19.5200000206629,NaN,NaN,103.060000031083,20.3103703392877
351,14,517,71.2663043581921,29.188043459602,63.3149999777476,27.8849999904633,67.2299999793371,27.003333290418,NaN,NaN,72.9100000151881,28.4788888737007
351,15,725,164.122826104579,45.1467391200688,168.884999990463,47.431666692098,157.464000034332,44.9159999847412,NaN,NaN,171.090000028963,45.9025925706934
351,16,1002,221.949782646221,29.6415217441061,240.900000055631,24.9333332777023,229.335000038147,31.0816667079926,NaN,NaN,219.430000040266,30.5366666758502
351,17,46,48.3417390999587,32.7843477777813,42.1499999761581,33.116666674614,32.5349999666214,31.7816665569941,NaN,NaN,53.6733332916542,32.6377777346858
351,18,870,230.572173932324,65.1843478420506,238.487142869404,88.7699999809265,225.828000068665,51.2920000076294,NaN,NaN,227.388461562303,60.9076923223642
351,19,705,193.646521754887,45.4969565246416,195.628333330154,63.0883333683014,212.22000002861,36.6799999713898,NaN,NaN,192.350769253878,41.5569230776567
351,20,486,95.4508695395097,24.5904347792916,100.5,23.0833333333333,106.109999990463,28.0099999904633,NaN,NaN,97.6673076611299,25.0057692252673
351,21,568,109.865000030269,27.7371739045433,98.6250000397364,28.3749999602636,133.380000066757,30.039999961853,NaN,NaN,106.914074085377,28.022962976385
351,22,1066,137.688043475151,27.5119565258855,143.691666682561,27.7916666666667,132.484000015259,22.6759999752045,NaN,NaN,135.754814801393,26.0081481580381
351,23,662,125.685434771621,26.6123912904574,142.589999993642,32.943333307902,97.1819999694824,26.7579999923706,NaN,NaN,130.110740741094,25.018888870875
351,24,910,124.301739158838,41.8982608525649,141.945000012716,39.1216666698456,132.894000053406,46.1659999847412,NaN,NaN,121.683214315346,41.795357125146
351,25,3536,235.291304412095,62.3956521231195,236.70000008742,54.9333332777023,231.480000066757,54.2199999809265,NaN,NaN,234.782069025369,63.7868964918729
351,26,580,217.02956523066,42.157391263091,231.929999987284,41.386666615804,230.85,35.3299998760223,NaN,NaN,213.918275874237,43.7265517053933
351,27,471,126.031304369802,27.1273913020673,116.802000045776,26.1579999923706,78.408000087738,21.9119999885559,NaN,NaN,129.748965526449,26.8406896508973
351,28,610,112.411956522776,27.1358695652174,106.757999992371,28.6419999599457,106.92000002861,26.6599999904633,NaN,NaN,112.316999999682,27.0730000098546
351,29,708,118.882173901019,22.4156522180723,135.918000030518,24.4420000076294,119.717999982834,22.4820000171661,NaN,NaN,118.592999982834,22.3503333806992
351,30,495,77.3921739018482,25.0317390794339,77.8140000343323,30.485999917984,80.5949999690056,22.254999935627,NaN,NaN,77.8325806279336,25.0512902736664
351,31,717,126.592826122823,27.6223912912866,113.580000042915,23.8700000047684,107.730000019073,23.7200000286102,NaN,NaN,133.423548429243,28.91516127894
351,32,448,105.330434788828,10,91.25,10,95.75,10,NaN,NaN,106.903225806452,10
361,1,0,0,14.3866666666667,0,11.5555555555556,0,13.5,NaN,NaN,0,15.8541666666667
361,2,442,136.271999998093,24.7426666768392,134.322222206328,23.7777778042687,116.214285714286,27.0714285714286,NaN,NaN,140.991489364746,24.7851063850078
361,3,600,93.35813331604,27.1205333550771,90.7666666507721,16.7333333492279,78.1714285101209,20.0857143742698,NaN,NaN,97.103958328565,30.1606250156959
361,4,628,122.568666664759,27.2353333091736,112.804444445504,22.0177777608236,93.6257142680032,26.2028571196965,NaN,NaN,129.157708326975,27.7902083098888
361,5,844,133.977333345413,26.7239999961853,130.66899998188,28.9210000038147,136.338571446283,26.7185714244843,NaN,NaN,131.600416680177,25.8120833337307
